Carregando dados de treinamento...
Carregando dados de validação...
Features no treinamento: 20
Amostras de treinamento: 2488
Features na validação:   20
Amostras de validação:   339

[Run 1/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 756/1000] Treinando... F1-base = 78.1457% | Acc = 90.2655%
[Run 757/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 758/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 759/1000] Treinando... F1-base = 77.551% | Acc = 90.2655%
[Run 760/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 761/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 762/1000] Treinando... F1-base = 78.9116% | Acc = 90.8555%
[Run 763/1000] Treinando... F1-base = 78.0822% | Acc = 90.5605%
[Run 764/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 765/1000] Treinando... F1-base = 76.7123% | Acc = 89.9705%
[Run 766/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 767/1000] Treinando... F1-base = 77.1242% | Acc = 89.6755%
[Run 768/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 769/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 770/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 771/1000] Treinando... F1-base = 78.3784% | Acc = 90.5605%
[Run 772/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 773/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 774/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 775/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 776/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 777/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 778/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 779/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 780/1000] Treinando... F1-base = 76.7123% | Acc = 89.9705%
[Run 781/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 782/1000] Treinando... F1-base = 75.4967% | Acc = 89.0855%
[Run 783/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 784/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 785/1000] Treinando... F1-base = 76.7123% | Acc = 89.9705%
[Run 786/1000] Treinando... F1-base = 77.551% | Acc = 90.2655%
[Run 787/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 788/1000] Treinando... F1-base = 77.6316% | Acc = 89.9705%
[Run 789/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 790/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 791/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 792/1000] Treinando... F1-base = 78.6667% | Acc = 90.5605%
[Run 793/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 794/1000] Treinando... F1-base = 78.3784% | Acc = 90.5605%
[Run 795/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 796/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 797/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 798/1000] Treinando... F1-base = 74.6667% | Acc = 88.7906%
[Run 799/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 800/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 801/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 802/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 803/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 804/1000] Treinando... F1-base = 78.1457% | Acc = 90.2655%
[Run 805/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 806/1000] Treinando... F1-base = 74.8299% | Acc = 89.0855%
[Run 807/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 808/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 809/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 810/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 811/1000] Treinando... F1-base = 76.3158% | Acc = 89.3805%
[Run 812/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 813/1000] Treinando... F1-base = 78.6667% | Acc = 90.5605%
[Run 814/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 815/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 816/1000] Treinando... F1-base = 74.4828% | Acc = 89.0855%
[Run 817/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 818/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 819/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 820/1000] Treinando... F1-base = 73.9726% | Acc = 88.7906%
[Run 821/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 822/1000] Treinando... F1-base = 77.6316% | Acc = 89.9705%
[Run 823/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 824/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 825/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 826/1000] Treinando... F1-base = 73.9726% | Acc = 88.7906%
[Run 827/1000] Treinando... F1-base = 77.551% | Acc = 90.2655%
[Run 828/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 829/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 830/1000] Treinando... F1-base = 78.1457% | Acc = 90.2655%
[Run 831/1000] Treinando... F1-base = 74.3243% | Acc = 88.7906%
[Run 832/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 833/1000] Treinando... F1-base = 78.1457% | Acc = 90.2655%
[Run 834/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 835/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 836/1000] Treinando... F1-base = 77.551% | Acc = 90.2655%
[Run 837/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 838/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 839/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 840/1000] Treinando... F1-base = 75.8621% | Acc = 89.6755%
[Run 841/1000] Treinando... F1-base = 73.4694% | Acc = 88.4956%
[Run 842/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 843/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 844/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 845/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 846/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 847/1000] Treinando... F1-base = 77.551% | Acc = 90.2655%
[Run 848/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 849/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 850/1000] Treinando... F1-base = 77.6316% | Acc = 89.9705%
[Run 851/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 852/1000] Treinando... F1-base = 73.8255% | Acc = 88.4956%
[Run 853/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 854/1000] Treinando... F1-base = 74.3243% | Acc = 88.7906%
[Run 855/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 856/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 857/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 858/1000] Treinando... F1-base = 74.8299% | Acc = 89.0855%
[Run 859/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 860/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 861/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 862/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 863/1000] Treinando... F1-base = 76.129% | Acc = 89.0855%
[Run 864/1000] Treinando... F1-base = 75.817% | Acc = 89.0855%
[Run 865/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 866/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 867/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 868/1000] Treinando... F1-base = 75.3425% | Acc = 89.3805%
[Run 869/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 870/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 871/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 872/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 873/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 874/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 875/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 876/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 877/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 878/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 879/1000] Treinando... F1-base = 75.4967% | Acc = 89.0855%
[Run 880/1000] Treinando... F1-base = 77.6316% | Acc = 89.9705%
[Run 881/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 882/1000] Treinando... F1-base = 76.3158% | Acc = 89.3805%
[Run 883/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 884/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 885/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 886/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 887/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 888/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 889/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 890/1000] Treinando... F1-base = 75.4967% | Acc = 89.0855%
[Run 891/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 892/1000] Treinando... F1-base = 76.3158% | Acc = 89.3805%
[Run 893/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 894/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 895/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 896/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 897/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 898/1000] Treinando... F1-base = 74.6667% | Acc = 88.7906%
[Run 899/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 900/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 901/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 902/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 903/1000] Treinando... F1-base = 73.9726% | Acc = 88.7906%
[Run 904/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 905/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 906/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 907/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 908/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 909/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 910/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 911/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 912/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 913/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 914/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 915/1000] Treinando... F1-base = 74.6667% | Acc = 88.7906%
[Run 916/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 917/1000] Treinando... F1-base = 78.9474% | Acc = 90.5605%
[Run 918/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 919/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 920/1000] Treinando... F1-base = 74.3243% | Acc = 88.7906%
[Run 921/1000] Treinando... F1-base = 77.6316% | Acc = 89.9705%
[Run 922/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 923/1000] Treinando... F1-base = 74.8299% | Acc = 89.0855%
[Run 924/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 925/1000] Treinando... F1-base = 78.6667% | Acc = 90.5605%
[Run 926/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 927/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 928/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 929/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 930/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 931/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 932/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 933/1000] Treinando... F1-base = 78.1457% | Acc = 90.2655%
[Run 934/1000] Treinando... F1-base = 78.6667% | Acc = 90.5605%
[Run 935/1000] Treinando... F1-base = 75.1678% | Acc = 89.0855%
[Run 936/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 937/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 938/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 939/1000] Treinando... F1-base = 78.3784% | Acc = 90.5605%
[Run 940/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 941/1000] Treinando... F1-base = 77.551% | Acc = 90.2655%
[Run 942/1000] Treinando... F1-base = 77.1242% | Acc = 89.6755%
[Run 943/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 944/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 945/1000] Treinando... F1-base = 75.4967% | Acc = 89.0855%
[Run 946/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 947/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 948/1000] Treinando... F1-base = 74.8299% | Acc = 89.0855%
[Run 949/1000] Treinando... F1-base = 78.3784% | Acc = 90.5605%
[Run 950/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 951/1000] Treinando... F1-base = 76.3158% | Acc = 89.3805%
[Run 952/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 953/1000] Treinando... F1-base = 78.6667% | Acc = 90.5605%
[Run 954/1000] Treinando... F1-base = 78.6667% | Acc = 90.5605%
[Run 955/1000] Treinando... F1-base = 75.4967% | Acc = 89.0855%
[Run 956/1000] Treinando... F1-base = 74.3243% | Acc = 88.7906%
[Run 957/1000] Treinando... F1-base = 77.6316% | Acc = 89.9705%
[Run 958/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 959/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 960/1000] Treinando... F1-base = 77.6316% | Acc = 89.9705%
[Run 961/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 962/1000] Treinando... F1-base = 78.3784% | Acc = 90.5605%
[Run 963/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 964/1000] Treinando... F1-base = 78.1457% | Acc = 90.2655%
[Run 965/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 966/1000] Treinando... F1-base = 76.8212% | Acc = 89.6755%
[Run 967/1000] Treinando... F1-base = 76.3158% | Acc = 89.3805%
[Run 968/1000] Treinando... F1-base = 74.4828% | Acc = 89.0855%
[Run 969/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 970/1000] Treinando... F1-base = 75.4967% | Acc = 89.0855%
[Run 971/1000] Treinando... F1-base = 78.1457% | Acc = 90.2655%
[Run 972/1000] Treinando... F1-base = 74.3243% | Acc = 88.7906%
[Run 973/1000] Treinando... F1-base = 78.6667% | Acc = 90.5605%
[Run 974/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 975/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 976/1000] Treinando... F1-base = 78.3784% | Acc = 90.5605%
[Run 977/1000] Treinando... F1-base = 76.6234% | Acc = 89.3805%
[Run 978/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 979/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 980/1000] Treinando... F1-base = 78.1457% | Acc = 90.2655%
[Run 981/1000] Treinando... F1-base = 76% | Acc = 89.3805%
[Run 982/1000] Treinando... F1-base = 77.1242% | Acc = 89.6755%
[Run 983/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 984/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 985/1000] Treinando... F1-base = 76.5101% | Acc = 89.6755%
[Run 986/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 987/1000] Treinando... F1-base = 74.8299% | Acc = 89.0855%
[Run 988/1000] Treinando... F1-base = 78.3784% | Acc = 90.5605%
[Run 989/1000] Treinando... F1-base = 75.6757% | Acc = 89.3805%
[Run 990/1000] Treinando... F1-base = 78.1457% | Acc = 90.2655%
[Run 991/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 992/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 993/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 994/1000] Treinando... F1-base = 76.1905% | Acc = 89.6755%
[Run 995/1000] Treinando... F1-base = 75.3425% | Acc = 89.3805%
[Run 996/1000] Treinando... F1-base = 77.3333% | Acc = 89.9705%
[Run 997/1000] Treinando... F1-base = 75.3425% | Acc = 89.3805%
[Run 998/1000] Treinando... F1-base = 77.8523% | Acc = 90.2655%
[Run 999/1000] Treinando... F1-base = 77.027% | Acc = 89.9705%
[Run 1000/1000] Treinando... F1-base = 78.0822% | Acc = 90.5605%

============================================================
   RESULTADOS FINAIS — MÉDIA DE 1000 RODADAS
   Tipo: AUGMENTED PODADO 2 + SMOTE 0.4
   Threshold: 35%
============================================================

--- Estatísticas do F1-Score (chuva) ---
  Média:         76.5937%
  Desvio Padrão: 1.1841%
  Mínimo:        72.1088%
  Máximo:        79.7297%

--- Estatísticas da Acurácia Total ---
  Média:         89.7029%
  Desvio Padrão: 0.492047%
  Mínimo:        87.9056%
  Máximo:        91.1504%

--- Importância Média das Features (por permutação) ---
  (ordenado da mais para a menos importante)
  Queda no F1 = quanto o modelo piora ao remover a feature

  1.	Sunshine            	Queda média no F1: 6.62934%
  2.	DewDiff3pm          	Queda média no F1: 6.37656%
  3.	Humidity3pm         	Queda média no F1: 5.69421%
  4.	WindGustSpeed       	Queda média no F1: 2.82424%
  5.	Cloud3pm            	Queda média no F1: 2.23997%
  6.	Pressure3pm         	Queda média no F1: 1.9978%
  7.	TempRise            	Queda média no F1: 1.54141%
  8.	Humidity9am         	Queda média no F1: 1.52905%
  9.	DewDiff9am          	Queda média no F1: 1.28884%
  10.	PressureDrop        	Queda média no F1: 1.08576%
  11.	WindDir3pm_x        	Queda média no F1: 1.07788%
  12.	Rainfall            	Queda média no F1: 0.784122%
  13.	WindDir9am_x        	Queda média no F1: 0.595522%
  14.	Pressure9am         	Queda média no F1: 0.592029%
  15.	WindSpeed3pm        	Queda média no F1: 0.489097%
  16.	Date_y              	Queda média no F1: 0.487678%
  17.	WindDir3pm_y        	Queda média no F1: 0.280451%
  18.	Date_x              	Queda média no F1: 0.238029%
  19.	WindGustDir_x       	Queda média no F1: 0.178065%
  20.	WindDir9am_y        	Queda média no F1: -0.0563764%

============================================================

