Carregando dados de treinamento...
Carregando dados de validação...
Features no treinamento: 20
Amostras de treinamento: 3554
Features na validação:   20
Amostras de validação:   339

[Run 1/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 757/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 758/1000] Treinando... F1-base = 75.9494% | Acc = 88.7906%
[Run 759/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 760/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 761/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 762/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 763/1000] Treinando... F1-base = 72.8395% | Acc = 87.0206%
[Run 764/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 765/1000] Treinando... F1-base = 73.5484% | Acc = 87.9056%
[Run 766/1000] Treinando... F1-base = 73.2919% | Acc = 87.3156%
[Run 767/1000] Treinando... F1-base = 75.1592% | Acc = 88.4956%
[Run 768/1000] Treinando... F1-base = 72.0497% | Acc = 86.7257%
[Run 769/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 770/1000] Treinando... F1-base = 76.7296% | Acc = 89.0855%
[Run 771/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 772/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 773/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 774/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 775/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 776/1000] Treinando... F1-base = 76.4331% | Acc = 89.0855%
[Run 777/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 778/1000] Treinando... F1-base = 75.641% | Acc = 88.7906%
[Run 779/1000] Treinando... F1-base = 73.4177% | Acc = 87.6106%
[Run 780/1000] Treinando... F1-base = 75.641% | Acc = 88.7906%
[Run 781/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 782/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 783/1000] Treinando... F1-base = 75.3086% | Acc = 88.2006%
[Run 784/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 785/1000] Treinando... F1-base = 73.8854% | Acc = 87.9056%
[Run 786/1000] Treinando... F1-base = 75.3247% | Acc = 88.7906%
[Run 787/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 788/1000] Treinando... F1-base = 73.0769% | Acc = 87.6106%
[Run 789/1000] Treinando... F1-base = 72.1519% | Acc = 87.0206%
[Run 790/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 791/1000] Treinando... F1-base = 73.2026% | Acc = 87.9056%
[Run 792/1000] Treinando... F1-base = 73.8854% | Acc = 87.9056%
[Run 793/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 794/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 795/1000] Treinando... F1-base = 73.5484% | Acc = 87.9056%
[Run 796/1000] Treinando... F1-base = 73.2919% | Acc = 87.3156%
[Run 797/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 798/1000] Treinando... F1-base = 75.3086% | Acc = 88.2006%
[Run 799/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 800/1000] Treinando... F1-base = 76.25% | Acc = 88.7906%
[Run 801/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 802/1000] Treinando... F1-base = 71.25% | Acc = 86.4307%
[Run 803/1000] Treinando... F1-base = 72.1519% | Acc = 87.0206%
[Run 804/1000] Treinando... F1-base = 71.9512% | Acc = 86.4307%
[Run 805/1000] Treinando... F1-base = 76.129% | Acc = 89.0855%
[Run 806/1000] Treinando... F1-base = 72.8395% | Acc = 87.0206%
[Run 807/1000] Treinando... F1-base = 71.7949% | Acc = 87.0206%
[Run 808/1000] Treinando... F1-base = 75.1592% | Acc = 88.4956%
[Run 809/1000] Treinando... F1-base = 73.8854% | Acc = 87.9056%
[Run 810/1000] Treinando... F1-base = 73.2919% | Acc = 87.3156%
[Run 811/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 812/1000] Treinando... F1-base = 72.8395% | Acc = 87.0206%
[Run 813/1000] Treinando... F1-base = 73.0769% | Acc = 87.6106%
[Run 814/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 815/1000] Treinando... F1-base = 75.1592% | Acc = 88.4956%
[Run 816/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 817/1000] Treinando... F1-base = 71.7949% | Acc = 87.0206%
[Run 818/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 819/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 820/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 821/1000] Treinando... F1-base = 73.8854% | Acc = 87.9056%
[Run 822/1000] Treinando... F1-base = 73.5484% | Acc = 87.9056%
[Run 823/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 824/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 825/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 826/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 827/1000] Treinando... F1-base = 73.4177% | Acc = 87.6106%
[Run 828/1000] Treinando... F1-base = 75% | Acc = 88.7906%
[Run 829/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 830/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 831/1000] Treinando... F1-base = 73.8854% | Acc = 87.9056%
[Run 832/1000] Treinando... F1-base = 73.2919% | Acc = 87.3156%
[Run 833/1000] Treinando... F1-base = 72.0497% | Acc = 86.7257%
[Run 834/1000] Treinando... F1-base = 69.6203% | Acc = 85.8407%
[Run 835/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 836/1000] Treinando... F1-base = 71.6981% | Acc = 86.7257%
[Run 837/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 838/1000] Treinando... F1-base = 75.3086% | Acc = 88.2006%
[Run 839/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 840/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 841/1000] Treinando... F1-base = 73.4177% | Acc = 87.6106%
[Run 842/1000] Treinando... F1-base = 74.359% | Acc = 88.2006%
[Run 843/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 844/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 845/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 846/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 847/1000] Treinando... F1-base = 75.641% | Acc = 88.7906%
[Run 848/1000] Treinando... F1-base = 70.8075% | Acc = 86.1357%
[Run 849/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 850/1000] Treinando... F1-base = 72.1519% | Acc = 87.0206%
[Run 851/1000] Treinando... F1-base = 75.9494% | Acc = 88.7906%
[Run 852/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 853/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 854/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 855/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 856/1000] Treinando... F1-base = 74.0741% | Acc = 87.6106%
[Run 857/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 858/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 859/1000] Treinando... F1-base = 72.1519% | Acc = 87.0206%
[Run 860/1000] Treinando... F1-base = 73.4177% | Acc = 87.6106%
[Run 861/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 862/1000] Treinando... F1-base = 75.1592% | Acc = 88.4956%
[Run 863/1000] Treinando... F1-base = 75.641% | Acc = 88.7906%
[Run 864/1000] Treinando... F1-base = 75.641% | Acc = 88.7906%
[Run 865/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 866/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 867/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 868/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 869/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 870/1000] Treinando... F1-base = 73.5484% | Acc = 87.9056%
[Run 871/1000] Treinando... F1-base = 75.9494% | Acc = 88.7906%
[Run 872/1000] Treinando... F1-base = 76.7296% | Acc = 89.0855%
[Run 873/1000] Treinando... F1-base = 74.0741% | Acc = 87.6106%
[Run 874/1000] Treinando... F1-base = 74.8387% | Acc = 88.4956%
[Run 875/1000] Treinando... F1-base = 73.4177% | Acc = 87.6106%
[Run 876/1000] Treinando... F1-base = 72.1519% | Acc = 87.0206%
[Run 877/1000] Treinando... F1-base = 74.0741% | Acc = 87.6106%
[Run 878/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 879/1000] Treinando... F1-base = 72.7273% | Acc = 86.7257%
[Run 880/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 881/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 882/1000] Treinando... F1-base = 70.9677% | Acc = 86.7257%
[Run 883/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 884/1000] Treinando... F1-base = 72.1519% | Acc = 87.0206%
[Run 885/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 886/1000] Treinando... F1-base = 73.6196% | Acc = 87.3156%
[Run 887/1000] Treinando... F1-base = 75.1592% | Acc = 88.4956%
[Run 888/1000] Treinando... F1-base = 73.0769% | Acc = 87.6106%
[Run 889/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 890/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 891/1000] Treinando... F1-base = 73.0769% | Acc = 87.6106%
[Run 892/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 893/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 894/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 895/1000] Treinando... F1-base = 75.1592% | Acc = 88.4956%
[Run 896/1000] Treinando... F1-base = 76.6234% | Acc = 89.3805%
[Run 897/1000] Treinando... F1-base = 72.8395% | Acc = 87.0206%
[Run 898/1000] Treinando... F1-base = 74.359% | Acc = 88.2006%
[Run 899/1000] Treinando... F1-base = 74.8466% | Acc = 87.9056%
[Run 900/1000] Treinando... F1-base = 71.6981% | Acc = 86.7257%
[Run 901/1000] Treinando... F1-base = 72.1519% | Acc = 87.0206%
[Run 902/1000] Treinando... F1-base = 72.8395% | Acc = 87.0206%
[Run 903/1000] Treinando... F1-base = 72.1519% | Acc = 87.0206%
[Run 904/1000] Treinando... F1-base = 72.0497% | Acc = 86.7257%
[Run 905/1000] Treinando... F1-base = 72.6115% | Acc = 87.3156%
[Run 906/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 907/1000] Treinando... F1-base = 73.5484% | Acc = 87.9056%
[Run 908/1000] Treinando... F1-base = 73.8854% | Acc = 87.9056%
[Run 909/1000] Treinando... F1-base = 75.1592% | Acc = 88.4956%
[Run 910/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 911/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 912/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 913/1000] Treinando... F1-base = 73.2919% | Acc = 87.3156%
[Run 914/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 915/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 916/1000] Treinando... F1-base = 72.2581% | Acc = 87.3156%
[Run 917/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 918/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 919/1000] Treinando... F1-base = 75.3247% | Acc = 88.7906%
[Run 920/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 921/1000] Treinando... F1-base = 75.1592% | Acc = 88.4956%
[Run 922/1000] Treinando... F1-base = 75.641% | Acc = 88.7906%
[Run 923/1000] Treinando... F1-base = 73.2919% | Acc = 87.3156%
[Run 924/1000] Treinando... F1-base = 71.6981% | Acc = 86.7257%
[Run 925/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 926/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 927/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 928/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 929/1000] Treinando... F1-base = 73.2919% | Acc = 87.3156%
[Run 930/1000] Treinando... F1-base = 74.0741% | Acc = 87.6106%
[Run 931/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 932/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 933/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 934/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 935/1000] Treinando... F1-base = 76.4331% | Acc = 89.0855%
[Run 936/1000] Treinando... F1-base = 73.1707% | Acc = 87.0206%
[Run 937/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 938/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 939/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 940/1000] Treinando... F1-base = 73.4177% | Acc = 87.6106%
[Run 941/1000] Treinando... F1-base = 73.2919% | Acc = 87.3156%
[Run 942/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 943/1000] Treinando... F1-base = 73.8854% | Acc = 87.9056%
[Run 944/1000] Treinando... F1-base = 76.25% | Acc = 88.7906%
[Run 945/1000] Treinando... F1-base = 74.359% | Acc = 88.2006%
[Run 946/1000] Treinando... F1-base = 75.9494% | Acc = 88.7906%
[Run 947/1000] Treinando... F1-base = 73.4177% | Acc = 87.6106%
[Run 948/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 949/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 950/1000] Treinando... F1-base = 72.6115% | Acc = 87.3156%
[Run 951/1000] Treinando... F1-base = 73.4177% | Acc = 87.6106%
[Run 952/1000] Treinando... F1-base = 76.25% | Acc = 88.7906%
[Run 953/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 954/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 955/1000] Treinando... F1-base = 75.9494% | Acc = 88.7906%
[Run 956/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 957/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 958/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 959/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 960/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 961/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 962/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 963/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 964/1000] Treinando... F1-base = 73.4177% | Acc = 87.6106%
[Run 965/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 966/1000] Treinando... F1-base = 75.7764% | Acc = 88.4956%
[Run 967/1000] Treinando... F1-base = 72.6115% | Acc = 87.3156%
[Run 968/1000] Treinando... F1-base = 74.8387% | Acc = 88.4956%
[Run 969/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 970/1000] Treinando... F1-base = 72.6115% | Acc = 87.3156%
[Run 971/1000] Treinando... F1-base = 73.2919% | Acc = 87.3156%
[Run 972/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 973/1000] Treinando... F1-base = 74.8387% | Acc = 88.4956%
[Run 974/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 975/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 976/1000] Treinando... F1-base = 72.6115% | Acc = 87.3156%
[Run 977/1000] Treinando... F1-base = 73.9394% | Acc = 87.3156%
[Run 978/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 979/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 980/1000] Treinando... F1-base = 72.1519% | Acc = 87.0206%
[Run 981/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 982/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 983/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%
[Run 984/1000] Treinando... F1-base = 75% | Acc = 88.2006%
[Run 985/1000] Treinando... F1-base = 72.5% | Acc = 87.0206%
[Run 986/1000] Treinando... F1-base = 73.8854% | Acc = 87.9056%
[Run 987/1000] Treinando... F1-base = 74.8387% | Acc = 88.4956%
[Run 988/1000] Treinando... F1-base = 71.25% | Acc = 86.4307%
[Run 989/1000] Treinando... F1-base = 75.1592% | Acc = 88.4956%
[Run 990/1000] Treinando... F1-base = 75.4717% | Acc = 88.4956%
[Run 991/1000] Treinando... F1-base = 74.5342% | Acc = 87.9056%
[Run 992/1000] Treinando... F1-base = 72.2581% | Acc = 87.3156%
[Run 993/1000] Treinando... F1-base = 75.3086% | Acc = 88.2006%
[Run 994/1000] Treinando... F1-base = 75.9494% | Acc = 88.7906%
[Run 995/1000] Treinando... F1-base = 74.6835% | Acc = 88.2006%
[Run 996/1000] Treinando... F1-base = 73.4177% | Acc = 87.6106%
[Run 997/1000] Treinando... F1-base = 74.2138% | Acc = 87.9056%
[Run 998/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 999/1000] Treinando... F1-base = 72.956% | Acc = 87.3156%
[Run 1000/1000] Treinando... F1-base = 73.75% | Acc = 87.6106%

============================================================
   RESULTADOS FINAIS — MÉDIA DE 1000 RODADAS
   Tipo: 
   Threshold: 50%
============================================================

--- Estatísticas do F1-Score (chuva) ---
  Média:         73.9494%
  Desvio Padrão: 1.20622%
  Mínimo:        69.6203%
  Máximo:        77.0186%

--- Estatísticas da Acurácia Total ---
  Média:         87.7953%
  Desvio Padrão: 0.610279%
  Mínimo:        85.8407%
  Máximo:        89.3805%

--- Importância Média das Features (por permutação) ---
  (ordenado da mais para a menos importante)
  Queda no F1 = quanto o modelo piora ao remover a feature

  1.	Sunshine            	Queda média no F1: 3.0786%
  2.	DewDiff3pm          	Queda média no F1: 3.04646%
  3.	Humidity3pm         	Queda média no F1: 2.5871%
  4.	WindGustSpeed       	Queda média no F1: 1.00535%
  5.	WindDir3pm_x        	Queda média no F1: 0.938398%
  6.	Pressure3pm         	Queda média no F1: 0.813909%
  7.	DewDiff9am          	Queda média no F1: 0.587182%
  8.	Humidity9am         	Queda média no F1: 0.539942%
  9.	Date_x              	Queda média no F1: 0.440111%
  10.	Cloud3pm            	Queda média no F1: 0.417146%
  11.	WindSpeed3pm        	Queda média no F1: 0.40973%
  12.	TempRise            	Queda média no F1: 0.380978%
  13.	Date_y              	Queda média no F1: 0.339724%
  14.	WindDir9am_y        	Queda média no F1: 0.322461%
  15.	WindDir9am_x        	Queda média no F1: 0.303125%
  16.	PressureDrop        	Queda média no F1: 0.253007%
  17.	WindDir3pm_y        	Queda média no F1: 0.18358%
  18.	Rainfall            	Queda média no F1: 0.157225%
  19.	Pressure9am         	Queda média no F1: 0.082598%
  20.	WindGustDir_x       	Queda média no F1: -0.297444%

============================================================

