Date_x,Date_y,RainFall,Evaporation,Sunshine,WindGustDir_x,WindGustDir_y,WindGustSpeed,WindDir9am_x,WindDir9am_y,WindDir3pm_x,WindDir3pm_y,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud3pm,Temp9am,dewDiffTemp3pm,dewDiffTemp9am,diffTemp3pm9am,diffPress3pm9am,RainToday
-0.365723,-0.930724,0,8,10.8,-0.382683,0.92388,24,-0.382683,-0.92388,0.382683,0.92388,7,13,36,55,1020.9,1018.9,2,19.4,9.5215,15.4614,3.4,-2,0
-0.349647,-0.936881,0,6.2,5,-0.707107,0.707107,24,-0.382683,0.92388,0.382683,0.92388,11,9,52,54,1026.1,1023.1,8,20.7,9.72168,10.2158,1,-3,0
-0.333469,-0.942761,0,4,10.1,6.12323e-17,1,19,-0.382683,-0.92388,0.382683,0.92388,7,9,66,39,1025.6,1020.9,1,19.3,14.8858,6.51597,5.3,-4.7,0
-0.317191,-0.948362,0,4.6,10.6,0.707107,0.707107,22,0.92388,-0.382683,0.382683,0.92388,2,11,62,43,1024.1,1019.9,1,20.8,13.3913,7.55405,3.5,-4.2,0
-0.30082,-0.953681,0,4.8,10.5,0.92388,0.382683,30,1,0,0.92388,0.382683,6,9,61,57,1018.7,1011.8,1,21.4,9.07405,7.83896,2.9,-6.9,0
-0.284359,-0.958718,0,7.6,10.5,-0.382683,-0.92388,28,-0.707107,-0.707107,-0.382683,0.92388,7,9,35,35,1017.5,1015.1,1,17.6,16.1979,15.6469,4.6,-2.4,0
-0.267814,-0.963471,0,6.8,10.4,0.707107,0.707107,26,-0.707107,-0.707107,6.12323e-17,1,6,11,53,45,1023.1,1019.9,1,18.6,12.4694,9.77201,3.2,-3.2,0
-0.25119,-0.967938,0,5.4,10.6,6.12323e-17,1,19,-1.83697e-16,-1,0.707107,0.707107,6,9,60,46,1022.6,1017.7,5,17.5,12.188,7.8548,4.8,-4.9,0
-0.234491,-0.972118,0,4.6,7.5,6.12323e-17,1,24,-1,1.22465e-16,0.707107,0.707107,4,11,63,51,1020.3,1017,7,20.9,10.6427,7.31393,1.5,-3.3,0
-0.217723,-0.976011,0.2,4.6,4.3,6.12323e-17,1,26,6.12323e-17,1,0.382683,0.92388,9,11,70,72,1019.8,1016.9,5,19.8,5.19096,5.63503,-0.2,-2.9,0
-0.200891,-0.979614,1.2,3.8,10.6,0.707107,0.707107,31,-1,1.22465e-16,0.707107,0.707107,2,11,73,55,1018.7,1013.6,2,19.4,9.64388,4.96955,5.1,-5.1,1
-0.183998,-0.982927,0.2,3.8,10.8,0.382683,0.92388,22,-0.382683,-0.92388,0.707107,0.707107,6,11,67,53,1019.2,1014.5,0,21.4,10.264,6.38779,3.7,-4.7,0
-0.167052,-0.985948,0,3,3.5,0.92388,-0.382683,20,0.707107,-0.707107,1,0,2,6,84,75,1018.2,1014.2,7,19.2,4.6526,2.77284,3.1,-4,0
-0.150055,-0.988678,0.2,2.2,10.8,6.12323e-17,1,28,-0.707107,-0.707107,0.382683,0.92388,4,15,59,55,1014.9,1010.9,1,24.7,9.70897,8.56115,0.7,-4,0
-0.133015,-0.991114,0,4,10.4,0.707107,0.707107,22,-0.92388,-0.382683,0.382683,0.92388,6,9,65,54,1013.3,1009.3,1,23.7,10.1228,6.97904,3.4,-4,0
-0.115935,-0.993257,0,6,4.4,0.92388,-0.382683,28,0.382683,-0.92388,0.707107,0.707107,6,6,83,66,1013.1,1009.1,8,19.8,6.78394,2.97487,4.8,-4,0
-0.0988201,-0.995105,0.6,4.6,10.6,6.12323e-17,1,31,-0.382683,0.92388,-0.382683,0.92388,13,15,58,53,1018.5,1016.9,5,22.9,10.1647,8.71048,0.9,-1.6,0
-0.0816764,-0.996659,0,7,6.9,0.382683,0.92388,28,6.12323e-17,1,6.12323e-17,1,9,13,53,42,1021.6,1018.5,3,21.7,13.6329,10.0052,1.5,-3.1,0
-0.0645084,-0.997917,0,6.4,9.9,0.382683,0.92388,22,0.707107,0.707107,0.382683,0.92388,4,11,51,49,1022,1017.9,2,22.7,11.375,10.6668,1.2,-4.1,0
-0.0473214,-0.99888,0,4.8,10.8,0.707107,0.707107,28,1,0,0.92388,0.382683,7,15,56,59,1019.9,1014.8,1,22.5,8.50987,9.22381,1.4,-5.1,0
-0.0301203,-0.999546,0,7.8,7.5,-1.83697e-16,-1,28,1,0,0.707107,0.707107,9,7,50,53,1016.3,1011.5,6,22.6,10.2947,10.959,2.9,-4.8,0
-0.0129103,-0.999917,3.2,5.2,0.8,6.12323e-17,1,20,-0.707107,-0.707107,6.12323e-17,1,4,6,70,57,1018.9,1017.2,7,20.6,9.03326,5.66971,3.1,-1.7,1
0.00430354,-0.999991,0.6,2.6,0,-0.382683,0.92388,26,-0.92388,-0.382683,-0.382683,0.92388,4,11,86,58,1024.8,1023.5,8,16.8,8.52737,2.35765,3.3,-1.3,0
0.0387223,-0.99925,0,7.6,9.6,0.382683,0.92388,30,-1,1.22465e-16,0.382683,0.92388,6,9,52,46,1028,1024,2,21.4,12.2981,10.2702,2.1,-4,0
0.055917,-0.998435,0,5.6,11.5,0.92388,-0.382683,28,-1,1.22465e-16,0.707107,0.707107,4,9,58,48,1024.7,1019.4,0,21.7,11.7766,8.63177,3.2,-5.3,0
0.0730951,-0.997325,0,7,11.3,0.707107,0.707107,26,-0.707107,-0.707107,0.92388,0.382683,2,11,56,49,1022.6,1017.9,1,23.5,11.6401,9.29358,3.5,-4.7,0
0.0902516,-0.995919,0,5.4,11.4,0.707107,0.707107,20,6.12323e-17,1,0.707107,0.707107,6,11,45,48,1018.4,1013.1,1,26.1,12.1031,12.8758,2.5,-5.3,0
0.107381,-0.994218,0,6.8,10.8,-0.707107,0.707107,43,0.707107,0.707107,0.382683,0.92388,4,11,45,43,1013.3,1006.5,2,27,13.9953,12.9617,3.3,-6.8,0
0.124479,-0.992222,0,7.8,6.1,6.12323e-17,1,26,-0.382683,0.92388,6.12323e-17,1,6,9,64,62,1014.8,1010.6,3,20.5,7.65806,7.04989,2.1,-4.2,0
0.14154,-0.989932,0,5,11.2,0.382683,-0.92388,33,0.382683,-0.92388,-1.83697e-16,-1,6,11,60,19,1012.1,1006.7,1,23.6,26.3077,8.22874,7.2,-5.4,0
0.158559,-0.987349,0,9,9.1,0.92388,0.382683,31,0.382683,0.92388,0.92388,0.382683,6,11,66,68,1014.6,1008.8,1,22.9,6.41803,6.69741,4,-5.8,0
0.175531,-0.984474,0.6,5.8,0,-1.83697e-16,-1,44,1,0,-0.707107,-0.707107,7,4,79,92,1009.1,1007.6,8,22.5,1.31192,3.83048,-5.4,-1.5,0
0.192452,-0.981306,11.6,1.4,11.9,-1.83697e-16,-1,57,-1.83697e-16,-1,-0.382683,-0.92388,24,20,43,30,1015.2,1014.4,1,15.2,18.0136,12.4994,4.1,-0.8,1
0.209315,-0.977848,0,11.8,12.1,0.92388,0.382683,24,-0.707107,-0.707107,0.92388,0.382683,6,7,37,26,1022.3,1017.6,1,19.8,20.6206,15.1166,3.7,-4.7,0
0.226116,-0.9741,0,6.8,11.8,-0.707107,0.707107,41,-0.707107,-0.707107,0.382683,0.92388,6,11,47,33,1023.3,1018.9,1,20.4,17.3648,11.6969,4.3,-4.4,0
0.259512,-0.96574,0,6.2,11.8,0.707107,0.707107,28,6.12323e-17,1,0.707107,0.707107,6,13,56,49,1024.6,1020.4,1,22.9,11.4175,9.25169,1.5,-4.2,0
0.276097,-0.96113,0,6.8,12,0.707107,0.707107,22,1,0,0.92388,0.382683,6,11,45,46,1020.9,1015.8,0,24.1,12.5754,12.686,2.4,-5.1,0
0.2926,-0.956235,0,9,10.3,0.707107,0.707107,30,-0.382683,0.92388,0.382683,0.92388,7,17,57,63,1020.5,1017.6,4,25.9,7.57263,9.18328,-0.4,-2.9,0
0.309017,-0.951057,0.4,5.6,11.5,0.707107,0.707107,28,1,0,0.707107,0.707107,7,11,58,58,1020.1,1015.6,8,24.7,8.88883,8.82919,0.9,-4.5,0
0.325342,-0.945596,0,8,11.2,0.707107,0.707107,28,0.92388,-0.382683,0.707107,0.707107,6,11,49,57,1016.4,1011,1,26.9,9.34139,11.6315,1.3,-5.4,0
0.341571,-0.939856,0,6.6,11.2,6.12323e-17,1,24,0.382683,0.92388,0.707107,0.707107,4,9,53,46,1015.6,1012.2,1,27.3,12.8463,10.4332,2.1,-3.4,0
0.357698,-0.933837,0,5.6,11.2,-0.382683,0.92388,41,0.707107,0.707107,0.707107,0.707107,4,9,53,51,1013.8,1007.6,2,27.5,11.2603,10.4486,2.5,-6.2,0
0.37372,-0.927542,0,9.4,10.7,-0.707107,0.707107,37,-1,1.22465e-16,-0.382683,0.92388,9,13,35,46,1021.2,1018.6,7,21.6,12.1605,16.1256,0.4,-2.6,0
0.38963,-0.920971,0,8.8,11.9,-0.707107,0.707107,39,-0.92388,0.382683,6.12323e-17,1,11,19,45,44,1022.1,1017.6,2,21.9,13.0253,12.4788,2.2,-4.5,0
0.405426,-0.914128,0,8,11.1,0.382683,0.92388,26,-0.382683,-0.92388,0.382683,0.92388,7,13,52,42,1018.1,1012.5,3,21.1,13.8372,10.2469,4.1,-5.6,0
0.421101,-0.907014,0,7.8,11.4,0.707107,0.707107,24,0.382683,0.92388,0.92388,0.382683,4,11,50,54,1010.9,1006.3,0,24.8,10.1378,11.1411,2.5,-4.6,0
0.436651,-0.899631,0,5.4,8.8,6.12323e-17,1,37,-0.92388,0.382683,6.12323e-17,1,7,20,55,51,1011,1010.7,7,27,10.8926,9.82522,-1.5,-0.3,0
0.452072,-0.891981,8.2,8.4,0.2,-0.382683,0.92388,37,-0.707107,0.707107,-0.382683,0.92388,15,15,55,54,1022.1,1020.2,7,21.3,9.69228,9.41415,0,-1.9,1
0.467359,-0.884068,0,5.6,3.7,-0.382683,0.92388,30,-0.92388,0.382683,-0.382683,0.92388,13,11,58,43,1022.1,1018.8,6,20.9,13.3018,8.57949,2.5,-3.3,0
0.482508,-0.875892,0,5.8,5.8,0.382683,0.92388,19,-0.382683,0.92388,0.382683,0.92388,4,9,59,55,1019.5,1016.1,6,22.2,9.6006,8.40141,1.7,-3.4,0
0.497513,-0.867456,0,4,8.9,-0.382683,0.92388,31,-0.92388,-0.382683,0.707107,0.707107,6,9,56,74,1017.7,1014.7,5,25.1,4.92886,9.40573,-1.1,-3,0
0.512371,-0.858764,0.4,4.8,12.5,0.92388,0.382683,31,0.92388,0.382683,0.707107,0.707107,6,15,59,59,1014.9,1008.7,6,25,8.70293,8.58042,1.9,-6.2,0
0.527078,-0.849817,0,6,10.6,6.12323e-17,1,46,-0.382683,0.92388,-0.382683,0.92388,13,20,52,52,1008.6,1009.8,1,27.8,10.5754,10.7732,-2.5,1.2,0
0.541628,-0.840618,0,11,7.4,0.382683,0.92388,30,6.12323e-17,1,6.12323e-17,1,11,13,57,51,1017.7,1016.3,7,22.6,10.7552,8.95869,1.2,-1.4,0
0.556017,-0.831171,0.6,7,9.1,0.382683,0.92388,22,6.12323e-17,1,6.12323e-17,1,6,9,71,49,1020.6,1017.6,3,21.2,11.4175,5.47406,3.2,-3,0
0.570242,-0.821477,0.2,9.6,12.2,0.382683,0.92388,26,0.92388,-0.382683,0.382683,0.92388,2,13,58,52,1020.6,1017.7,1,23.5,10.5675,8.74996,1.7,-2.9,0
0.584298,-0.811539,0,6.6,11.3,0.382683,0.92388,30,0.382683,0.92388,0.382683,0.92388,6,15,49,50,1019.8,1016.9,2,24.9,11.1494,11.4602,0,-2.9,0
0.598181,-0.801361,0,6.8,8.2,6.12323e-17,1,22,0.707107,0.707107,0.707107,0.707107,4,11,65,53,1017.8,1014.4,6,22.6,10.3331,6.9212,3.4,-3.4,0
0.611886,-0.790946,0,4.2,8,0.707107,0.707107,33,0.382683,0.92388,0.707107,0.707107,9,17,73,60,1015.9,1013.5,2,24.4,8.36567,5.16279,1.4,-2.4,0
0.625411,-0.780296,0,9.6,8.3,0.707107,0.707107,33,1,0,0.92388,0.382683,7,13,57,61,1016.8,1013.9,7,27,8.06096,9.25874,-1.9,-2.9,0
0.638749,-0.769415,8,5.4,0,0.382683,-0.92388,22,0.382683,-0.92388,-0.92388,0.382683,4,6,88,91,1017,1015.2,8,22.1,1.51437,2.08498,-2.3,-1.8,1
0.651899,-0.758306,22,3,7.1,-0.92388,0.382683,46,-0.92388,0.382683,-0.707107,0.707107,15,19,62,37,1021.8,1019.9,2,22.3,15.6683,7.64067,2.3,-1.9,1
0.664855,-0.746972,0,8,11.7,6.12323e-17,1,30,-0.707107,0.707107,6.12323e-17,1,9,13,58,45,1024.9,1021.2,2,21.3,12.6955,8.60561,2.9,-3.7,0
0.677615,-0.735417,0,7.2,11.9,0.707107,0.707107,22,0.382683,-0.92388,0.92388,0.382683,4,9,50,48,1022.1,1018,2,23.4,11.8292,11.0251,2.1,-4.1,0
0.690173,-0.723644,0,8,12.3,0.707107,0.707107,26,1,0,0.92388,0.382683,6,13,53,56,1019.5,1015.6,1,24.3,9.49028,10.2028,2,-3.9,0
0.702527,-0.711657,0,6.6,11.6,0.707107,0.707107,33,0.707107,0.707107,0.707107,0.707107,6,13,56,59,1016.6,1012,2,25.7,8.71587,9.44796,1.4,-4.6,0
0.714673,-0.699458,0,7.6,12.1,0.707107,0.707107,30,0.707107,-0.707107,0.707107,0.707107,7,13,39,59,1012.1,1007,1,27.4,8.83279,15.1961,1.5,-5.1,0
0.726608,-0.687053,0,8,4.7,-0.382683,-0.92388,70,0.382683,0.92388,0.92388,0.382683,6,6,71,61,1011.9,1009.7,3,25.9,8.14574,5.67244,0.6,-2.2,0
0.749826,-0.661635,16.6,5.8,12.4,0.382683,-0.92388,35,-1.83697e-16,-1,0.382683,-0.92388,6,13,71,20,1011.4,1007,2,26,26.1011,5.6767,7.7,-4.4,1
0.761104,-0.64863,0,9,12,0.382683,0.92388,26,-1,1.22465e-16,0.382683,0.92388,6,9,44,43,1017,1014.6,1,23.4,13.5311,12.9574,2.3,-2.4,0
0.772157,-0.635432,0,8,12.1,-0.707107,0.707107,28,-0.707107,0.707107,6.12323e-17,1,9,13,56,61,1017,1013.7,4,25.5,8.03681,9.43387,-0.8,-3.3,0
0.78298,-0.622047,0,5.6,9,0.382683,0.92388,24,-1.83697e-16,-1,0.92388,0.382683,4,7,58,57,1014.2,1010.5,7,25.1,9.26561,8.85567,2,-3.7,0
0.793572,-0.608477,0,7.8,8.6,0.382683,0.92388,26,0.382683,0.92388,0.382683,0.92388,7,9,58,60,1017,1015.3,7,26,8.35942,8.9154,-0.3,-1.7,0
0.803928,-0.594727,0,7,11.6,0.707107,0.707107,26,0.382683,0.92388,0.382683,0.92388,11,11,58,57,1019.3,1016.7,7,24.4,9.19013,8.80935,1.6,-2.6,0
0.814046,-0.5808,0,6.8,11.7,0.382683,0.92388,28,0.92388,0.382683,0.707107,0.707107,7,9,57,54,1019,1016.3,1,26,10.1153,9.19013,1,-2.7,0
0.823923,-0.566702,0,7.6,9.7,6.12323e-17,1,30,0.92388,0.382683,0.707107,0.707107,4,13,65,46,1019.1,1015.7,3,25,12.6778,7.04769,2.6,-3.4,0
0.833556,-0.552435,0,7.8,11,0.92388,0.382683,26,0.707107,-0.707107,0.92388,0.382683,6,7,62,53,1018.1,1015,7,25.6,10.495,7.83294,2.5,-3.1,0
0.842942,-0.538005,0,8.4,11.2,0.707107,0.707107,26,0.707107,0.707107,0.92388,0.382683,4,11,59,54,1016.8,1013.7,7,27.3,10.2205,8.72883,1.1,-3.1,0
0.852078,-0.523416,5,7,11.3,0.92388,0.382683,20,6.12323e-17,1,0.92388,0.382683,4,9,57,53,1016.6,1013.9,1,26.6,10.5803,9.23126,2.6,-2.7,1
0.860961,-0.508671,0,7,13.2,0.707107,0.707107,26,6.12323e-17,1,0.92388,0.382683,6,11,58,48,1017.2,1015,1,27.6,12.1921,9.02207,2,-2.2,0
1,0,0,7.2,8.9,0.382683,0.92388,22,0.382683,0.92388,0.382683,0.92388,6,11,63,51,1016.2,1013,7,27.8,11.1125,7.70362,0.4,-3.2,0
0.999852,0.0172134,0,8,13.1,-0.707107,0.707107,30,-0.707107,-0.707107,0.382683,0.92388,4,13,56,47,1011.4,1007.7,1,28.6,12.8292,9.65333,4.3,-3.7,0
0.999407,0.0344216,0,11.8,11.7,-0.382683,0.92388,37,-0.707107,0.707107,6.12323e-17,1,15,19,54,53,1015.3,1013,1,28.1,10.5105,10.1979,0.2,-2.3,0
0.998667,0.0516197,0,10.8,12.1,0.382683,0.92388,33,-0.382683,0.92388,-0.382683,0.92388,11,15,51,44,1016,1013.9,2,27,13.4851,11.0145,1.8,-2.1,0
0.99763,0.0688024,0,9.8,6.1,0.382683,0.92388,33,-0.382683,0.92388,0.382683,0.92388,6,13,58,60,1017,1015.5,5,26.3,8.46594,8.93535,1.1,-1.5,0
0.996298,0.0859648,2,7.4,6.5,6.12323e-17,1,31,-0.92388,0.382683,6.12323e-17,1,7,19,79,54,1018.4,1017.4,6,25.5,10.1753,3.91865,2.3,-1,1
0.994671,0.103102,0.2,8.8,8.9,-0.382683,0.92388,35,6.12323e-17,1,-0.382683,0.92388,17,11,54,49,1019.3,1016.9,7,26.7,11.7695,10.0928,1.8,-2.4,0
0.992749,0.120208,0,10.4,11.2,0.92388,0.382683,28,-1.83697e-16,-1,0.707107,0.707107,2,13,66,54,1014,1008.1,1,25.8,10.3262,6.84535,4,-5.9,0
0.990532,0.137279,0,8.8,12.6,0.707107,0.707107,35,1,0,0.92388,0.382683,6,15,54,59,1004.7,999.3,2,28.6,8.95703,10.2355,2.2,-5.4,0
0.988023,0.154309,0,10,11.1,6.12323e-17,1,30,0.382683,0.92388,0.382683,0.92388,6,17,54,57,1006,1005.9,7,30.6,9.48689,10.3869,-0.3,-0.1,0
0.98522,0.171293,0,9.8,11.4,0.707107,0.707107,30,0.707107,0.707107,0.92388,0.382683,9,13,66,48,1012.1,1009.9,3,29.7,12.398,7.04677,2.2,-2.2,0
0.982126,0.188227,0,9.4,9.8,0.707107,0.707107,30,0.92388,-0.382683,0.92388,0.382683,6,11,56,60,1012.7,1009.3,1,31.9,8.73828,9.88962,-0.2,-3.4,0
0.97874,0.205104,0,9.8,12.9,0.707107,0.707107,28,0.707107,-0.707107,0.707107,0.707107,4,11,60,57,1011.1,1007.9,1,29.9,9.56354,8.62377,1.5,-3.2,0
0.975065,0.221922,0,10.8,3.1,-0.707107,0.707107,46,-0.92388,0.382683,-0.707107,0.707107,7,17,51,69,1008.7,1009.5,7,30.9,6.15308,11.3345,-4.6,0.8,0
0.9711,0.238673,0,6.6,6.3,-0.92388,0.382683,33,-0.707107,0.707107,6.12323e-17,1,15,15,63,51,1016.7,1014.4,6,23.7,11.1043,7.47088,4.4,-2.3,0
0.966848,0.255353,0,6.8,12.3,6.12323e-17,1,28,-0.382683,0.92388,0.382683,0.92388,4,11,53,52,1015.5,1013,2,26.5,10.8768,10.3715,2.6,-2.5,0
0.962309,0.271958,0,7.8,11.5,0.382683,0.92388,28,0.382683,0.92388,0.382683,0.92388,4,13,56,47,1013.5,1010.3,1,26.9,12.4523,9.53268,1.9,-3.2,0
0.957485,0.288482,0,7.6,12.3,0.707107,0.707107,31,0.92388,-0.382683,0.92388,0.382683,7,11,57,52,1011.6,1006.8,1,27.9,10.9729,9.32069,2.4,-4.8,0
0.952378,0.304921,0,10.2,11.2,0.382683,0.92388,30,-1.83697e-16,-1,0.707107,0.707107,4,13,56,57,1008.7,1006,1,30.1,9.59848,9.7604,1.8,-2.7,0
0.946988,0.32127,1.2,8.4,10.8,0.382683,0.92388,31,0.92388,0.382683,6.12323e-17,1,4,13,65,56,1012.6,1010,2,27.8,9.78904,7.19667,2.7,-2.6,1
0.941317,0.337523,1.2,9.4,6.1,-0.707107,0.707107,26,-1,1.22465e-16,-0.707107,0.707107,4,7,73,72,1012.5,1009.9,7,26.3,5.47424,5.23716,0.3,-2.6,1
0.929141,0.369725,0.4,6.4,6.6,6.12323e-17,1,26,-0.382683,0.92388,0.382683,0.92388,4,13,65,63,1012.7,1010.3,6,27.8,7.75518,7.19667,0.9,-2.4,0
0.92264,0.385663,0,6.2,0,0.707107,0.707107,24,-0.707107,0.707107,-0.382683,0.92388,7,4,79,81,1012.7,1010.6,8,25.5,3.51387,3.91865,0.2,-2.1,0
0.915864,0.401488,21.6,4.8,0,0.382683,0.92388,44,0.382683,0.92388,6.12323e-17,1,9,13,90,92,1010.2,1008.1,8,24.7,1.38585,1.75537,-0.5,-2.1,1
0.908818,0.417194,39.2,1.6,0,0.707107,0.707107,44,0.382683,0.92388,6.12323e-17,1,17,15,92,91,1008.1,1006,8,24.9,1.57716,1.39325,0.2,-2.1,1
0.901502,0.432776,54.6,2,0,6.12323e-17,1,70,6.12323e-17,1,6.12323e-17,1,22,24,92,97,1003.3,999,8,24.2,0.506019,1.38585,-0.5,-4.3,1
0.893919,0.448229,145,2.1,3.2,6.12323e-17,1,67,0.382683,0.92388,0.707107,0.707107,37,13,90,76,998.4,998.1,7,25.2,4.61648,1.76204,2.2,-0.3,1
0.527078,0.849817,0,4.8,0,6.12323e-17,1,17,1,0,0.707107,0.707107,4,6,78,81,1009.9,1008,8,24.9,3.50063,4.10845,0.3,-1.9,0
0.512371,0.858764,14.8,2.6,0.3,6.12323e-17,1,22,-0.92388,-0.382683,-0.382683,0.92388,6,9,92,97,1009.6,1009.7,8,23.1,0.494482,1.37426,-2.4,0.1,1
0.497513,0.867456,91.6,1.8,0.3,-0.382683,0.92388,20,-0.707107,0.707107,-1,1.22465e-16,2,4,89,87,1013.3,1011.1,8,23.1,2.29942,1.91665,0.7,-2.2,1
0.482508,0.875892,11.8,2.8,7.6,6.12323e-17,1,39,-0.382683,0.92388,-0.382683,0.92388,15,17,74,76,1014.5,1012.7,5,26.1,4.52031,5.00752,-1.5,-1.8,1
0.467359,0.884068,4.6,6.8,4.7,6.12323e-17,1,41,6.12323e-17,1,-0.382683,0.92388,17,15,84,79,1016.4,1014.8,7,23.2,3.85683,2.85937,0.2,-1.6,1
0.452072,0.891981,2.2,5.6,6.5,-0.707107,0.707107,39,-0.382683,0.92388,6.12323e-17,1,13,11,73,85,1017,1015.1,6,24.1,2.66727,5.15109,-0.9,-1.9,1
0.421101,0.907014,1.8,6.4,6.5,6.12323e-17,1,33,-0.707107,0.707107,-0.707107,0.707107,13,11,64,61,1019,1016.3,5,25.4,8.1336,7.31622,0.9,-2.7,1
0.405426,0.914128,5,4.2,5.9,-0.707107,0.707107,41,-0.92388,0.382683,-0.382683,0.92388,9,13,72,60,1018.6,1016.2,7,24.8,8.35318,5.40069,0.8,-2.4,1
0.38963,0.920971,3.2,6,7.5,6.12323e-17,1,30,-0.92388,-0.382683,-0.382683,0.92388,4,15,77,52,1017.5,1014.7,4,23.6,10.7415,4.27601,3.8,-2.8,1
0.37372,0.927542,0.8,7,8.4,-0.707107,0.707107,37,-0.707107,0.707107,-0.382683,0.92388,11,15,66,57,1016.9,1014.8,5,25.9,9.21754,6.85048,0.5,-2.1,0
0.357698,0.933837,0.2,7,8.5,-0.707107,0.707107,43,-0.92388,0.382683,-0.707107,0.707107,11,13,68,64,1016.3,1013.7,6,25.2,7.26694,6.33681,-0.7,-2.6,0
0.341571,0.939856,1.4,5,8.9,-0.707107,0.707107,35,-0.707107,0.707107,-0.382683,0.92388,11,15,64,57,1011.9,1008.2,6,24.8,9.26561,7.28335,2.3,-3.7,1
0.325342,0.945596,0,8,8,-0.92388,0.382683,22,-0.382683,-0.92388,-0.707107,0.707107,6,13,62,51,1009.3,1006.7,7,24.8,11.1207,7.78612,3.5,-2.6,0
0.309017,0.951057,0,4.8,10.5,6.12323e-17,1,19,-0.382683,-0.92388,0.707107,0.707107,6,7,63,50,1014.1,1011.5,1,24.8,11.4169,7.53298,3.3,-2.6,0
0.2926,0.956235,0,5.4,11.1,0.382683,0.92388,22,-0.707107,-0.707107,0.92388,0.382683,4,7,65,55,1015.2,1011.2,1,25.9,10.0082,7.09541,3.6,-4,0
0.276097,0.96113,0,5.2,10.2,-0.707107,0.707107,43,0.707107,0.707107,0.707107,0.707107,2,7,70,62,1010.7,1007,2,27.2,8.1406,5.95981,3.6,-3.7,0
0.259512,0.96574,0,8,7.2,-0.707107,0.707107,35,-0.707107,0.707107,6.12323e-17,1,7,19,62,55,1017.6,1016.1,4,24.1,9.72347,7.74526,1.5,-1.5,0
0.24285,0.970064,0,7,8.4,0.382683,0.92388,37,6.12323e-17,1,6.12323e-17,1,6,17,64,50,1020.8,1019.2,7,24.2,11.1577,7.25055,0.8,-1.6,0
0.226116,0.9741,0,8.4,1.2,6.12323e-17,1,35,-0.92388,-0.382683,-0.382683,0.92388,4,13,70,72,1022.5,1019.9,7,23.3,5.29935,5.78753,-1,-2.6,0
0.209315,0.977848,5,2.6,5.6,6.12323e-17,1,26,-0.382683,0.92388,0.382683,0.92388,4,13,69,67,1021,1017.9,7,25,6.58403,6.09333,0.4,-3.1,1
0.192452,0.981306,0.4,5,4.9,0.382683,0.92388,19,0.382683,-0.92388,0.382683,0.92388,2,9,79,73,1020.9,1017.3,7,24.7,5.24109,3.89504,1.7,-3.6,0
0.175531,0.984474,0,4,8.6,0.707107,0.707107,20,-1.83697e-16,-1,0.92388,0.382683,6,9,72,63,1019.2,1014.8,1,26,7.77814,5.44967,3.1,-4.4,0
0.14154,0.989932,21.2,8.8,10.3,6.12323e-17,1,24,-0.382683,-0.92388,6.12323e-17,1,4,9,75,60,1017.4,1014,1,25.3,8.63011,4.75961,4.7,-3.4,1
0.124479,0.992222,0,4.8,10.8,6.12323e-17,1,24,6.12323e-17,1,6.12323e-17,1,7,15,69,54,1019.5,1016.5,3,25.8,10.1678,6.13007,1.9,-3,0
0.107381,0.994218,0.4,5.6,9.3,6.12323e-17,1,28,-0.92388,0.382683,0.382683,0.92388,6,11,77,59,1020.1,1017.4,2,25,8.74827,4.32157,2.6,-2.7,0
0.0902516,0.995919,0.6,5.6,9.6,6.12323e-17,1,20,-1,1.22465e-16,6.12323e-17,1,2,7,76,59,1020.1,1016.4,3,25.4,8.64479,4.54768,0.6,-3.7,0
0.0730951,0.997325,0.2,5.4,6.8,-0.92388,0.382683,20,-0.707107,-0.707107,-1,1.22465e-16,4,7,70,51,1015.8,1012.8,5,24.6,11.2109,5.84468,4.8,-3,0
0.055917,0.998435,0,6.2,3,-0.707107,0.707107,24,-0.707107,0.707107,6.12323e-17,1,11,11,63,60,1017.1,1013.7,2,24.6,8.36567,7.52167,1.2,-3.4,0
0.0387223,0.99925,0,3.8,4.7,-1.83697e-16,-1,33,-0.92388,-0.382683,0.382683,0.92388,4,6,73,73,1014.7,1011.1,8,23.6,5.17059,5.13163,1,-3.6,0
0.0215161,0.999769,24.2,5.6,5.9,6.12323e-17,1,20,-0.707107,-0.707107,6.12323e-17,1,7,7,73,64,1014.7,1012.2,7,22.1,7.29977,5.07345,3,-2.5,1
0.00430354,0.999991,0,3.2,8,0.382683,0.92388,20,-0.92388,-0.382683,-0.382683,0.92388,6,9,65,58,1015.4,1012.8,4,23.7,8.90211,6.97904,2.1,-2.6,0
-0.0129103,0.999917,0,3.6,6.5,-0.382683,0.92388,26,-0.92388,-0.382683,6.12323e-17,1,4,11,70,58,1017.7,1015.4,3,24.4,8.94201,5.83587,2,-2.3,0
-0.0301203,0.999546,2.4,4.4,8.4,-0.382683,0.92388,37,-0.92388,0.382683,-0.707107,0.707107,7,13,65,56,1023.2,1021.3,5,22.9,9.40573,6.93695,2.2,-1.9,1
-0.0473214,0.99888,6,8.6,9.2,-0.92388,0.382683,39,-1,1.22465e-16,-0.707107,0.707107,6,15,72,52,1025.5,1023.2,4,22.9,10.4967,5.32359,1.4,-2.3,1
