Date_x,Date_y,RainFall,Evaporation,Sunshine,WindGustDir_x,WindGustDir_y,WindGustSpeed,WindDir9am_x,WindDir9am_y,WindDir3pm_x,WindDir3pm_y,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud3pm,Temp9am,dewDiffTemp3pm,dewDiffTemp9am,diffTemp3pm9am,diffPress3pm9am,RainToday
0.37372,-0.927542,3,7.2,0.1,-1.83697e-16,-1,26,-0.382683,-0.92388,-0.382683,-0.92388,7,4,55,36,1015.7,1014.4,7,17.9,15.6721,9.17298,3.3,-1.3,1
0.38963,-0.920971,0,6.2,12.4,0.707107,0.707107,24,-1,1.22465e-16,0.707107,0.707107,6,9,46,38,1019.4,1014.7,1,20.9,15.2499,12.0601,3.5,-4.7,0
0.405426,-0.914128,0,6.6,12.3,-0.707107,0.707107,33,0.92388,-0.382683,0.707107,0.707107,6,11,48,39,1020.3,1016.9,1,22.4,14.9631,11.5583,2.9,-3.4,0
0.421101,-0.907014,0,8,12.2,0.707107,0.707107,31,1,0,0.707107,0.707107,7,13,46,54,1020.4,1016.2,1,25.4,10.018,12.4734,0.3,-4.2,0
0.436651,-0.899631,0,10.4,11.6,0.382683,0.92388,26,0.707107,-0.707107,0.707107,0.707107,7,9,51,48,1018.2,1013.7,2,23.6,11.9614,10.7391,3.4,-4.5,0
0.452072,-0.891981,0,8,10.2,0.707107,0.707107,26,-0.92388,0.382683,0.92388,0.382683,4,11,54,44,1017.8,1014.1,4,25.7,13.2787,10.018,1,-3.7,0
0.467359,-0.884068,0,6.6,10.5,6.12323e-17,1,28,0.707107,0.707107,0.382683,0.92388,7,13,49,51,1019.4,1016.5,5,25.5,10.9169,11.5115,0.3,-2.9,0
0.482508,-0.875892,0,8,12.3,0.382683,0.92388,31,0.707107,0.707107,0.707107,0.707107,7,9,52,45,1020.3,1015.5,2,25.6,12.9426,10.599,1.2,-4.8,0
0.497513,-0.867456,0,8.8,5.3,6.12323e-17,1,22,0.382683,-0.92388,0.707107,0.707107,6,9,61,60,1013.8,1009.9,3,24.5,8.45337,8.02476,2.7,-3.9,0
0.512371,-0.858764,1.4,5.2,2.4,-0.707107,0.707107,17,-0.92388,-0.382683,0.707107,0.707107,2,7,78,88,1011.1,1007.3,6,22.8,2.09939,4.04351,0.2,-3.8,1
0.556017,-0.831171,0,8,11.7,0.707107,0.707107,30,-0.92388,-0.382683,0.92388,0.382683,4,13,39,48,1016.4,1011.9,2,26.3,11.9879,15.0738,1,-4.5,0
0.570242,-0.821477,0,9,12.3,0.707107,0.707107,31,0.707107,-0.707107,0.707107,0.707107,4,13,50,45,1011.9,1006.4,1,26.5,13.2112,11.2828,3.1,-5.5,0
0.584298,-0.811539,0,7.6,12.6,0.382683,0.92388,26,-1,1.22465e-16,0.382683,0.92388,4,13,28,46,1010.7,1006.9,1,26.9,12.7526,20.0644,1.5,-3.8,0
0.598181,-0.801361,0,8.8,12,0.382683,0.92388,30,0.382683,0.92388,0.707107,0.707107,9,11,61,55,1015.7,1011.9,1,25.3,9.81793,8.07304,1.6,-3.8,0
0.611886,-0.790946,0,9,9.6,0.707107,0.707107,28,0.92388,0.382683,0.92388,0.382683,7,13,56,57,1014.2,1010,8,28.5,9.38977,9.64622,0.4,-4.2,0
0.625411,-0.780296,1,6.8,8.5,0.707107,0.707107,37,0.92388,-0.382683,0.92388,0.382683,7,17,59,58,1014.2,1008.2,3,28,9.06892,8.77424,0.3,-6,0
0.638749,-0.769415,3.6,8.6,11.8,-0.382683,0.92388,22,0.707107,-0.707107,0.382683,0.92388,7,9,61,57,1009.1,1004.6,2,27.2,9.45215,8.1883,2.6,-4.5,1
0.651899,-0.758306,0,7.4,9.3,0.92388,0.382683,26,0.707107,-0.707107,0.707107,0.707107,4,15,54,64,1012.6,1008.9,3,28.2,7.44842,10.2054,-0.4,-3.7,0
0.664855,-0.746972,0,6,4.1,-0.92388,0.382683,44,0.92388,0.382683,0.382683,0.92388,7,7,66,82,1009.7,1005.1,8,27.9,3.32434,6.95345,-1.7,-4.6,0
0.690173,-0.723644,0.2,12.4,11.1,-0.382683,-0.92388,43,-1.83697e-16,-1,-1.83697e-16,-1,17,19,24,19,1006.1,1004,2,25.2,26.0103,22.0159,4,-2.1,0
0.702527,-0.711657,0,12.6,11.6,0.382683,0.92388,30,-1,1.22465e-16,-0.382683,0.92388,7,15,34,47,1014.7,1013.1,3,23.7,12.0898,16.8028,1.1,-1.6,0
0.714673,-0.699458,0,8,12.9,0.382683,0.92388,28,0.382683,0.92388,0.707107,0.707107,6,11,51,51,1020,1017.5,1,24.9,10.9332,10.844,1.1,-2.5,0
0.726608,-0.687053,0,9.2,9.7,6.12323e-17,1,35,-0.707107,0.707107,-0.707107,0.707107,13,17,51,53,1022.8,1020.9,2,24.3,10.2793,10.7955,1,-1.9,0
0.738326,-0.674444,0,9.6,11.5,0.382683,0.92388,24,6.12323e-17,1,0.382683,0.92388,7,13,51,48,1021.6,1018,2,24,11.8117,10.7713,1.3,-3.6,0
0.761104,-0.64863,0,5.6,12.7,6.12323e-17,1,26,0.382683,0.92388,0.382683,0.92388,7,15,50,42,1021,1019,1,26.1,14.0429,11.2493,1.1,-2,0
0.772157,-0.635432,0,8,12.9,0.382683,0.92388,30,6.12323e-17,1,0.382683,0.92388,7,13,51,36,1020.5,1017.2,1,25.9,16.4319,10.925,1.7,-3.3,0
0.78298,-0.622047,0,8.8,12.6,6.12323e-17,1,31,-0.382683,0.92388,-0.382683,0.92388,9,15,50,47,1018,1014.2,2,26.2,12.2795,11.2577,0.7,-3.8,0
0.793572,-0.608477,0,8.8,11.2,0.707107,0.707107,26,-0.707107,0.707107,0.707107,0.707107,6,13,53,56,1013,1008.2,2,27.1,9.69609,10.4177,2.1,-4.8,0
0.803928,-0.594727,0,7.6,12.1,-0.382683,0.92388,37,-0.382683,-0.92388,-0.382683,0.92388,7,15,40,53,1008.5,1007,1,31.1,10.6114,15.2148,-1.5,-1.5,0
0.814046,-0.5808,0,11,12.4,6.12323e-17,1,26,0.707107,0.707107,0.382683,0.92388,7,15,50,53,1014.3,1011.6,2,25.5,10.3792,11.1993,1.1,-2.7,0
0.833556,-0.552435,1,5.6,9.3,0.382683,0.92388,31,-0.707107,-0.707107,0.707107,0.707107,2,11,63,54,1017,1013.7,2,25,10.1603,7.5443,2.6,-3.3,0
0.842942,-0.538005,0,5.4,11.6,0.707107,0.707107,33,0.382683,-0.92388,0.92388,0.382683,4,11,54,53,1017,1013.6,2,27.2,10.4718,10.1303,0.6,-3.4,0
0.852078,-0.523416,0,9.4,12.9,0.707107,0.707107,31,1,0,0.707107,0.707107,9,11,37,34,1013.7,1009.5,1,26.8,17.4556,15.9243,2.1,-4.2,0
0.860961,-0.508671,0,9,9.3,-0.92388,0.382683,43,1,0,0.92388,0.382683,6,9,43,56,1011.8,1007.6,7,27.3,9.54684,13.6917,-0.2,-4.2,0
0.869589,-0.493776,16.6,6.4,10.8,0.92388,0.382683,39,0.92388,-0.382683,0.707107,0.707107,7,17,53,60,1012.5,1006.2,4,27.2,8.4848,10.4255,0.5,-6.3,1
0.87796,-0.478734,0.4,7.6,13.2,0.707107,0.707107,30,0.707107,-0.707107,0.92388,0.382683,6,11,56,62,1012.3,1009.6,1,27.6,8.0572,9.58227,1.8,-2.7,0
0.886071,-0.46355,0,8.2,5.4,-0.382683,-0.92388,48,0.92388,0.382683,0.707107,0.707107,6,17,74,61,1015.3,1010.8,1,26.4,8.30434,5.01881,2.7,-4.5,0
0.893919,-0.448229,21.2,10.4,12.6,0.707107,0.707107,31,0.707107,0.707107,0.707107,0.707107,6,13,61,65,1015.8,1012.8,2,28.4,7.25561,8.26149,0.5,-3,1
0.901502,-0.432776,0,9,11.7,0.707107,0.707107,31,0.707107,0.707107,0.707107,0.707107,7,15,64,68,1015,1011.3,3,28.7,6.48048,7.49829,-0.5,-3.7,0
0.908818,-0.417194,5.4,10,6.6,0.382683,0.92388,28,0.92388,0.382683,0.382683,0.92388,9,11,69,56,1016.4,1009.1,6,27.5,9.86803,6.20849,4.1,-7.3,1
0.915864,-0.401488,11,7.8,3.4,-0.707107,0.707107,24,0.92388,-0.382683,0.382683,0.92388,7,9,69,68,1013.4,1010.3,7,25.7,6.51422,6.12547,3.2,-3.1,1
0.92264,-0.385663,20.4,7.8,1.1,0.707107,0.707107,24,0.382683,0.92388,0.707107,0.707107,4,7,82,77,1012.6,1007.4,7,24.6,4.3805,3.2844,2.2,-5.2,1
0.929141,-0.369725,3.2,3,0.6,-1.83697e-16,-1,28,-1.83697e-16,-1,0.382683,-0.92388,7,9,67,62,1009.3,1009.5,6,25.9,7.86814,6.60877,0.3,0.2,1
0.935368,-0.353676,1.4,4,7,-0.382683,0.92388,39,-0.382683,0.92388,6.12323e-17,1,17,19,54,56,1020.5,1019.2,7,24.7,9.40573,9.94353,0.4,-1.3,1
0.941317,-0.337523,0,8,5.9,-0.382683,0.92388,30,6.12323e-17,1,6.12323e-17,1,11,13,52,48,1021.9,1020.5,7,24.7,11.759,10.5281,0,-1.4,0
0.946988,-0.32127,0,6.8,12.4,6.12323e-17,1,28,-0.382683,0.92388,6.12323e-17,1,11,13,48,51,1022.4,1021,7,25.6,10.9819,11.838,1,-1.4,0
0.952378,-0.304921,0,8.4,13.1,0.382683,0.92388,26,0.382683,0.92388,0.382683,0.92388,6,11,55,43,1020.9,1017.6,1,25.2,13.732,9.69449,2.5,-3.3,0
0.957485,-0.288482,0,5.6,12.8,0.707107,0.707107,30,0.92388,-0.382683,0.707107,0.707107,7,11,53,46,1016.8,1012.5,1,27,12.7432,10.41,1.3,-4.3,0
0.966848,-0.255353,0,4,9.8,6.12323e-17,1,28,0.92388,0.382683,0.707107,0.707107,9,11,51,45,1014,1012,7,27.9,13.163,11.088,1.2,-2,0
0.9711,-0.238673,0,8,12.3,0.707107,0.707107,31,0.92388,-0.382683,0.92388,0.382683,11,11,50,54,1013.1,1009.4,4,28.1,10.2733,11.4169,1,-3.7,0
0.975065,-0.221922,1.6,9.2,6.8,-0.707107,0.707107,41,-0.707107,-0.707107,-1,1.22465e-16,4,22,60,70,1013.1,1013.5,6,27.4,5.86674,8.46594,-2.3,0.4,1
0.97874,-0.205104,12.4,10.4,1.1,-0.92388,0.382683,31,-0.707107,0.707107,6.12323e-17,1,15,15,58,50,1017.8,1015.5,6,24.7,11.216,8.82919,1,-2.3,1
0.982126,-0.188227,0.2,8,8,0.92388,0.382683,22,0.707107,0.707107,0.707107,0.707107,6,9,61,53,1015.5,1011.2,2,25.7,10.495,8.09724,2.4,-4.3,0
0.98522,-0.171293,0,7,8.8,-0.382683,-0.92388,26,0.707107,-0.707107,0.707107,0.707107,6,11,55,57,1012.2,1008.6,7,29.5,9.53564,10.0082,1.5,-3.6,0
0.988023,-0.154309,0.6,7.4,7.2,-0.382683,0.92388,39,-0.92388,0.382683,6.12323e-17,1,11,22,59,58,1014.8,1014.2,7,28,8.98199,8.77424,-1,-0.6,0
0.990532,-0.137279,0,7.8,5.8,6.12323e-17,1,28,6.12323e-17,1,6.12323e-17,1,17,13,55,54,1018.2,1015.8,4,26.2,10.1528,9.76701,1.3,-2.4,0
0.992749,-0.120208,0,9.4,11.8,6.12323e-17,1,37,6.12323e-17,1,0.382683,0.92388,7,11,52,53,1017.4,1014.8,3,26.7,10.4486,10.686,0.8,-2.6,0
0.994671,-0.103102,0,8,0.1,0.382683,0.92388,24,-0.707107,0.707107,0.382683,0.92388,13,11,75,65,1016.7,1015.6,7,23.3,7.04769,4.68814,1.7,-1.1,0
0.996298,-0.0859648,6,4,9.6,0.382683,0.92388,31,6.12323e-17,1,6.12323e-17,1,13,15,55,69,1016.6,1014.5,7,27.1,6.1071,9.8325,-1.8,-2.1,1
0.99763,-0.0688024,1.4,6.6,12.2,0.382683,0.92388,28,0.382683,0.92388,0.382683,0.92388,11,13,58,57,1016.1,1013.9,3,27.1,9.3138,8.98867,0.7,-2.2,1
0.998667,-0.0516197,0.2,8,12.4,0.382683,0.92388,31,0.382683,0.92388,6.12323e-17,1,7,11,51,46,1015.3,1012.8,1,27.4,12.7713,11.0471,1.2,-2.5,0
0.999407,-0.0344216,0,9.6,12.6,0.382683,0.92388,28,0.92388,0.382683,0.707107,0.707107,7,11,60,53,1012.8,1008.5,1,27.6,10.5881,8.47851,1.7,-4.3,0
0.999852,-0.0172134,0,8.6,11.9,0.707107,0.707107,31,-1.83697e-16,-1,0.707107,0.707107,4,15,54,60,1008.4,1005.5,1,28.4,8.62377,10.2205,1.5,-2.9,0
1,6.43249e-16,0,8,13.1,0.707107,0.707107,31,1,0,0.707107,0.707107,6,15,58,57,1007,1003.4,1,30.6,9.59848,9.22371,1.3,-3.6,0
