Date_x,Date_y,MinTemp,MaxTemp,RainFall,Evaporation,Sunshine,WindGustDir_x,WindGustDir_y,WindGustSpeed,WindDir9am_x,WindDir9am_y,WindDir3pm_x,WindDir3pm_y,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,dewDiffTemp3pm,dewDiffTemp9am,diffTemp3pm9am,diffPress3pm9am,RainToday
-0.30082,-0.953681,15.7,26.5,0,5,9.7,0.382683,0.92388,26,0.707107,0.707107,0.382683,0.92388,4,13,71,60,1022.1,1018.7,5,3,22.5,24.6,8.29085,5.52859,2.1,-3.4,0
-0.284359,-0.958718,18.4,25.9,0,7.4,9.1,0.92388,0.382683,31,1,0,0.92388,0.382683,11,11,60,68,1019.5,1015.6,3,3,23.7,24.7,6.31302,8.23494,1,-3.9,0
-0.267814,-0.963471,19.4,26.7,0,5.6,1.3,-0.382683,-0.92388,30,-1.83697e-16,-1,0.92388,-0.382683,4,6,77,64,1017.6,1013.7,7,6,21.3,24.9,7.28882,4.20167,3.6,-3.9,0
-0.25119,-0.967938,16.9,25.7,3,3.4,10.2,-1.83697e-16,-1,37,-0.382683,-0.92388,-1.83697e-16,-1,7,13,64,52,1018.8,1017,1,1,22.6,24.8,10.536,7.16344,2.2,-1.8,1
-0.234491,-0.972118,13.3,25.5,0.2,5.8,10.1,0.382683,0.92388,24,-1.83697e-16,-1,0.707107,0.707107,6,9,61,61,1023.3,1018.8,1,2,19.7,22,7.87476,7.73797,2.3,-4.5,0
-0.200891,-0.979614,17.8,22.3,3.4,6.9,1.1,-1.83697e-16,-1,37,0.382683,-0.92388,0.382683,-0.92388,17,13,58,47,1013.2,1011.7,7,6,18.3,21.7,11.8124,8.41065,3.4,-1.5,1
-0.183998,-0.982927,12.8,25.3,0,5.2,8.6,0.707107,0.707107,19,-1,1.22465e-16,0.707107,0.707107,4,9,41,36,1018.7,1015.9,4,7,19.9,23.7,15.9669,13.6489,3.8,-2.8,0
-0.150055,-0.988678,15,24.7,4.6,2.7,11.6,-1.83697e-16,-1,39,-1.83697e-16,-1,-1.83697e-16,-1,11,20,49,35,1012.7,1008.5,1,3,19.8,24.1,16.4281,11.0287,4.3,-4.2,1
-0.133015,-0.991114,13.9,25.2,0,7.6,11.4,0.707107,-0.707107,31,-0.382683,-0.92388,-1.83697e-16,-1,15,11,43,35,1012.2,1008.5,0,1,19.1,24.9,16.5255,12.8781,5.8,-3.7,0
-0.115935,-0.993257,11.6,26.3,0,5.8,11.3,0.382683,0.92388,20,-0.382683,-0.92388,0.382683,0.92388,7,13,52,41,1013,1008.2,1,1,20.9,24.7,14.1483,10.2313,3.8,-4.8,0
-0.0988201,-0.995105,14.1,28.8,0,5.8,8.6,0.382683,-0.92388,37,-1.83697e-16,-1,-0.382683,-0.92388,2,13,70,42,1009.6,1005.5,6,5,18.1,26.6,13.981,5.56167,8.5,-4.1,0
-0.0816764,-0.996659,15.5,27.6,0,7.4,11.3,-1.83697e-16,-1,24,-0.382683,-0.92388,0.707107,0.707107,9,4,46,36,1013.6,1009.3,1,2,21.8,26.3,16.2762,12.1422,4.5,-4.3,0
-0.0645084,-0.997917,15.8,26.6,0,6.8,7.9,0.382683,-0.92388,24,-0.382683,-0.92388,-0.382683,-0.92388,6,7,45,23,1015.2,1010.7,6,3,18.6,25.9,22.7314,12.171,7.3,-4.5,0
-0.0473214,-0.99888,10.4,27,0,6,10.6,0.382683,0.92388,28,-0.707107,-0.707107,0.382683,0.92388,4,11,36,38,1014.1,1010.4,0,3,22.6,24.5,15.2612,15.8368,1.9,-3.7,0
-0.0301203,-0.999546,17.9,24.1,0,7.4,0.6,0.92388,-0.382683,35,1,0,0.92388,-0.382683,4,9,57,48,1009.2,1006.5,7,8,22.2,21.9,11.5149,8.93165,-0.3,-2.7,0
-0.0129103,-0.999917,16.4,25.7,5.8,5,11.3,-1.83697e-16,-1,44,0.382683,-0.92388,-1.83697e-16,-1,13,20,36,20,1007.2,1003.9,1,0,20,25.4,24.6014,15.5315,5.4,-3.3,1
0.00430354,-0.999991,14.5,27,0.2,10.2,11.8,-1.83697e-16,-1,37,-0.382683,-0.92388,-1.83697e-16,-1,15,15,30,21,1013.2,1010.3,0,0,21.3,26.4,24.0973,18.2851,5.1,-2.9,0
0.0215161,-0.999769,12.3,26.9,0,9.2,11.6,0.382683,0.92388,26,-0.382683,-0.92388,0.382683,0.92388,4,15,36,34,1017,1012.3,0,7,21.5,24.8,16.9399,15.7073,3.3,-4.7,0
0.0387223,-0.99925,18.6,26.7,0,5.8,1,0.382683,-0.92388,76,1,0,0.707107,0.707107,2,6,56,87,1010,1006.6,7,8,23.7,22.3,2.27323,9.30756,-1.4,-3.4,0
0.055917,-0.998435,13,26.2,16.2,6.8,11.1,0.382683,-0.92388,28,-0.382683,-0.92388,-1.83697e-16,-1,7,11,44,25,1014.9,1011.4,2,1,20,25.7,21.5158,12.6303,5.7,-3.5,1
0.0730951,-0.997325,12.1,28.7,0,8,11.9,-1.83697e-16,-1,30,-1.83697e-16,-1,-0.382683,-0.92388,9,9,35,24,1018,1014.9,0,1,22.8,28.5,22.5484,16.2705,5.7,-3.1,0
0.0902516,-0.995919,12.3,29.1,0,7.8,11.5,-1.83697e-16,-1,19,-0.382683,-0.92388,0.382683,0.92388,7,11,29,25,1022.5,1019.1,0,0,22.8,26.2,21.5942,18.9727,3.4,-3.4,0
0.107381,-0.994218,12.4,29,0,7.2,11.3,0.382683,0.92388,24,-0.92388,-0.382683,0.707107,0.707107,6,13,42,20,1024.4,1020.4,0,1,22.4,27,24.8874,13.5516,4.6,-4,0
0.14154,-0.989932,16.3,25.5,0,5,6.9,-0.382683,0.92388,33,-0.707107,0.707107,-0.382683,0.92388,9,11,58,57,1020.3,1019.4,4,7,23.9,21.7,8.89791,8.77633,-2.2,-0.9,0
0.158559,-0.987349,16,26.4,0,7.8,10.2,0.382683,0.92388,26,-1,1.22465e-16,0.92388,0.382683,4,9,53,52,1018.9,1013.3,1,0,23.1,24.5,10.5124,10.1114,1.4,-5.6,0
0.175531,-0.984474,16.8,29.2,0,16,10.7,-0.382683,0.92388,33,0.92388,-0.382683,6.12323e-17,1,4,19,56,59,1010.2,1009.9,1,3,25.3,24.1,8.52268,9.4198,-1.2,-0.3,0
0.192452,-0.981306,16.6,24.5,0,8,8.2,6.12323e-17,1,26,-0.382683,0.92388,0.382683,0.92388,7,11,53,53,1016.5,1012.4,7,3,21,22.6,10.0734,9.95232,1.6,-4.1,0
0.24285,-0.970064,12.7,24.1,0,10.2,11.6,0.382683,0.92388,30,-0.382683,0.92388,0.382683,0.92388,6,13,45,40,1024.1,1020.7,3,2,21,22.6,14.2933,12.3945,1.6,-3.4,0
0.259512,-0.96574,12.2,25.4,0,6.2,11.8,0.707107,0.707107,33,0.382683,-0.92388,0.707107,0.707107,6,15,48,39,1021.6,1016.6,1,3,21.6,23.8,14.7977,11.4889,2.2,-5,0
0.276097,-0.96113,17.3,28.3,0,9,7.5,-1.83697e-16,-1,59,0.92388,-0.382683,0.92388,0.382683,9,13,49,54,1015.1,1009,6,7,25.1,26.1,10.0479,11.4773,1,-6.1,0
0.2926,-0.956235,12.3,25.7,10.8,9.8,12.6,-0.382683,-0.92388,22,-1,1.22465e-16,0.382683,0.92388,6,11,38,34,1018.4,1014.5,1,1,21,24.4,16.89,14.8681,3.4,-3.9,1
0.309017,-0.951057,14,29.4,0,6.2,12.1,0.707107,0.707107,24,-0.707107,-0.707107,0.382683,0.92388,4,15,41,38,1019,1015.1,1,3,23.2,26.6,15.4994,13.9913,3.4,-3.9,0
0.341571,-0.939856,17.1,26.8,0,5.8,12,0.707107,0.707107,26,0.92388,0.382683,0.707107,0.707107,9,11,54,52,1023.1,1018.9,2,4,24.8,25.1,10.5596,9.95097,0.3,-4.2,0
0.357698,-0.933837,18.2,27.6,0,9.2,8.1,0.382683,0.92388,31,1,0,0.707107,0.707107,9,9,52,62,1017.2,1012,6,7,25,24.4,7.76276,10.5517,-0.6,-5.2,0
0.37372,-0.927542,15,21.6,3,7.2,0.1,-1.83697e-16,-1,26,-0.382683,-0.92388,-0.382683,-0.92388,7,4,55,36,1015.7,1014.4,6,7,17.9,21.2,15.6721,9.17298,3.3,-1.3,1
0.38963,-0.920971,12.2,25.3,0,6.2,12.4,0.707107,0.707107,24,-1,1.22465e-16,0.707107,0.707107,6,9,46,38,1019.4,1014.7,2,1,20.9,24.4,15.2499,12.0601,3.5,-4.7,0
0.405426,-0.914128,13.9,27.5,0,6.6,12.3,-0.707107,0.707107,33,0.92388,-0.382683,0.707107,0.707107,6,11,48,39,1020.3,1016.9,1,1,22.4,25.3,14.9631,11.5583,2.9,-3.4,0
0.421101,-0.907014,15,28,0,8,12.2,0.707107,0.707107,31,1,0,0.707107,0.707107,7,13,46,54,1020.4,1016.2,1,1,25.4,25.7,10.018,12.4734,0.3,-4.2,0
0.436651,-0.899631,16.7,29.2,0,10.4,11.6,0.382683,0.92388,26,0.707107,-0.707107,0.707107,0.707107,7,9,51,48,1018.2,1013.7,5,2,23.6,27,11.9614,10.7391,3.4,-4.5,0
0.452072,-0.891981,17.7,28.6,0,8,10.2,0.707107,0.707107,26,-0.92388,0.382683,0.92388,0.382683,4,11,54,44,1017.8,1014.1,3,4,25.7,26.7,13.2787,10.018,1,-3.7,0
0.467359,-0.884068,18.5,28.2,0,6.6,10.5,6.12323e-17,1,28,0.707107,0.707107,0.382683,0.92388,7,13,49,51,1019.4,1016.5,5,5,25.5,25.8,10.9169,11.5115,0.3,-2.9,0
0.482508,-0.875892,17.4,27.7,0,8,12.3,0.382683,0.92388,31,0.707107,0.707107,0.707107,0.707107,7,9,52,45,1020.3,1015.5,3,2,25.6,26.8,12.9426,10.599,1.2,-4.8,0
0.497513,-0.867456,20,28.3,0,8.8,5.3,6.12323e-17,1,22,0.382683,-0.92388,0.707107,0.707107,6,9,61,60,1013.8,1009.9,7,3,24.5,27.2,8.45337,8.02476,2.7,-3.9,0
0.512371,-0.858764,20.8,26.3,1.4,5.2,2.4,-0.707107,0.707107,17,-0.92388,-0.382683,0.707107,0.707107,2,7,78,88,1011.1,1007.3,7,6,22.8,23,2.09939,4.04351,0.2,-3.8,1
0.556017,-0.831171,20.2,29.3,0,8,11.7,0.707107,0.707107,30,-0.92388,-0.382683,0.92388,0.382683,4,13,39,48,1016.4,1011.9,1,2,26.3,27.3,11.9879,15.0738,1,-4.5,0
0.570242,-0.821477,17.2,34.4,0,9,12.3,0.707107,0.707107,31,0.707107,-0.707107,0.707107,0.707107,4,13,50,45,1011.9,1006.4,0,1,26.5,29.6,13.2112,11.2828,3.1,-5.5,0
0.584298,-0.811539,16.7,33.3,0,7.6,12.6,0.382683,0.92388,26,-1,1.22465e-16,0.382683,0.92388,4,13,28,46,1010.7,1006.9,1,1,26.9,28.4,12.7526,20.0644,1.5,-3.8,0
0.598181,-0.801361,20.4,28.9,0,8.8,12,0.382683,0.92388,30,0.382683,0.92388,0.707107,0.707107,9,11,61,55,1015.7,1011.9,3,1,25.3,26.9,9.81793,8.07304,1.6,-3.8,0
0.611886,-0.790946,22.6,32.5,0,9,9.6,0.707107,0.707107,28,0.92388,0.382683,0.92388,0.382683,7,13,56,57,1014.2,1010,3,8,28.5,28.9,9.38977,9.64622,0.4,-4.2,0
0.625411,-0.780296,21.6,31.7,1,6.8,8.5,0.707107,0.707107,37,0.92388,-0.382683,0.92388,0.382683,7,17,59,58,1014.2,1008.2,7,3,28,28.3,9.06892,8.77424,0.3,-6,0
0.638749,-0.769415,21.2,32.5,3.6,8.6,11.8,-0.382683,0.92388,22,0.707107,-0.707107,0.382683,0.92388,7,9,61,57,1009.1,1004.6,6,2,27.2,29.8,9.45215,8.1883,2.6,-4.5,1
0.651899,-0.758306,19.8,31.8,0,7.4,9.3,0.92388,0.382683,26,0.707107,-0.707107,0.707107,0.707107,4,15,54,64,1012.6,1008.9,7,3,28.2,27.8,7.44842,10.2054,-0.4,-3.7,0
0.664855,-0.746972,23,31.6,0,6,4.1,-0.92388,0.382683,44,0.92388,0.382683,0.382683,0.92388,7,7,66,82,1009.7,1005.1,7,8,27.9,26.2,3.32434,6.95345,-1.7,-4.6,0
0.690173,-0.723644,21.6,30.1,0.2,12.4,11.1,-0.382683,-0.92388,43,-1.83697e-16,-1,-1.83697e-16,-1,17,19,24,19,1006.1,1004,2,2,25.2,29.2,26.0103,22.0159,4,-2.1,0
0.702527,-0.711657,17.5,27.4,0,12.6,11.6,0.382683,0.92388,30,-1,1.22465e-16,-0.382683,0.92388,7,15,34,47,1014.7,1013.1,3,3,23.7,24.8,12.0898,16.8028,1.1,-1.6,0
0.714673,-0.699458,16.9,28.1,0,8,12.9,0.382683,0.92388,28,0.382683,0.92388,0.707107,0.707107,6,11,51,51,1020,1017.5,4,1,24.9,26,10.9332,10.844,1.1,-2.5,0
0.726608,-0.687053,17.9,28.3,0,9.2,9.7,6.12323e-17,1,35,-0.707107,0.707107,-0.707107,0.707107,13,17,51,53,1022.8,1020.9,3,2,24.3,25.3,10.2793,10.7955,1,-1.9,0
0.738326,-0.674444,17.3,27.3,0,9.6,11.5,0.382683,0.92388,24,6.12323e-17,1,0.382683,0.92388,7,13,51,48,1021.6,1018,3,2,24,25.3,11.8117,10.7713,1.3,-3.6,0
0.761104,-0.64863,18.2,28.6,0,5.6,12.7,6.12323e-17,1,26,0.382683,0.92388,0.382683,0.92388,7,15,50,42,1021,1019,1,1,26.1,27.2,14.0429,11.2493,1.1,-2,0
0.772157,-0.635432,18,29.7,0,8,12.9,0.382683,0.92388,30,6.12323e-17,1,0.382683,0.92388,7,13,51,36,1020.5,1017.2,1,1,25.9,27.6,16.4319,10.925,1.7,-3.3,0
0.78298,-0.622047,17.6,28.8,0,8.8,12.6,6.12323e-17,1,31,-0.382683,0.92388,-0.382683,0.92388,9,15,50,47,1018,1014.2,4,2,26.2,26.9,12.2795,11.2577,0.7,-3.8,0
0.793572,-0.608477,19.7,31.2,0,8.8,11.2,0.707107,0.707107,26,-0.707107,0.707107,0.707107,0.707107,6,13,53,56,1013,1008.2,3,2,27.1,29.2,9.69609,10.4177,2.1,-4.8,0
0.803928,-0.594727,20.6,35.1,0,7.6,12.1,-0.382683,0.92388,37,-0.382683,-0.92388,-0.382683,0.92388,7,15,40,53,1008.5,1007,0,1,31.1,29.6,10.6114,15.2148,-1.5,-1.5,0
0.814046,-0.5808,18.1,29,0,11,12.4,6.12323e-17,1,26,0.707107,0.707107,0.382683,0.92388,7,15,50,53,1014.3,1011.6,3,2,25.5,26.6,10.3792,11.1993,1.1,-2.7,0
0.833556,-0.552435,20.7,29.7,1,5.6,9.3,0.382683,0.92388,31,-0.707107,-0.707107,0.707107,0.707107,2,11,63,54,1017,1013.7,6,2,25,27.6,10.1603,7.5443,2.6,-3.3,0
0.842942,-0.538005,20.3,29.9,0,5.4,11.6,0.707107,0.707107,33,0.382683,-0.92388,0.92388,0.382683,4,11,54,53,1017,1013.6,3,2,27.2,27.8,10.4718,10.1303,0.6,-3.4,0
0.852078,-0.523416,20.9,30.7,0,9.4,12.9,0.707107,0.707107,31,1,0,0.707107,0.707107,9,11,37,34,1013.7,1009.5,1,1,26.8,28.9,17.4556,15.9243,2.1,-4.2,0
0.860961,-0.508671,19.9,31.3,0,9,9.3,-0.92388,0.382683,43,1,0,0.92388,0.382683,6,9,43,56,1011.8,1007.6,1,7,27.3,27.1,9.54684,13.6917,-0.2,-4.2,0
0.869589,-0.493776,19.2,30.2,16.6,6.4,10.8,0.92388,0.382683,39,0.92388,-0.382683,0.707107,0.707107,7,17,53,60,1012.5,1006.2,4,4,27.2,27.7,8.4848,10.4255,0.5,-6.3,1
0.87796,-0.478734,20.1,30.4,0.4,7.6,13.2,0.707107,0.707107,30,0.707107,-0.707107,0.92388,0.382683,6,11,56,62,1012.3,1009.6,2,1,27.6,29.4,8.0572,9.58227,1.8,-2.7,0
0.886071,-0.46355,24.2,30.8,0,8.2,5.4,-0.382683,-0.92388,48,0.92388,0.382683,0.707107,0.707107,6,17,74,61,1015.3,1010.8,8,1,26.4,29.1,8.30434,5.01881,2.7,-4.5,0
0.893919,-0.448229,20.2,30.3,21.2,10.4,12.6,0.707107,0.707107,31,0.707107,0.707107,0.707107,0.707107,6,13,61,65,1015.8,1012.8,2,2,28.4,28.9,7.25561,8.26149,0.5,-3,1
0.901502,-0.432776,23,30.3,0,9,11.7,0.707107,0.707107,31,0.707107,0.707107,0.707107,0.707107,7,15,64,68,1015,1011.3,2,3,28.7,28.2,6.48048,7.49829,-0.5,-3.7,0
0.908818,-0.417194,23.2,33.8,5.4,10,6.6,0.382683,0.92388,28,0.92388,0.382683,0.382683,0.92388,9,11,69,56,1016.4,1009.1,6,6,27.5,31.6,9.86803,6.20849,4.1,-7.3,1
0.915864,-0.401488,22.8,31.3,11,7.8,3.4,-0.707107,0.707107,24,0.92388,-0.382683,0.382683,0.92388,7,9,69,68,1013.4,1010.3,8,7,25.7,28.9,6.51422,6.12547,3.2,-3.1,1
0.92264,-0.385663,22.7,28.4,20.4,7.8,1.1,0.707107,0.707107,24,0.382683,0.92388,0.707107,0.707107,4,7,82,77,1012.6,1007.4,8,7,24.6,26.8,4.3805,3.2844,2.2,-5.2,1
0.929141,-0.369725,23.8,28.6,3.2,3,0.6,-1.83697e-16,-1,28,-1.83697e-16,-1,0.382683,-0.92388,7,9,67,62,1009.3,1009.5,6,6,25.9,26.2,7.86814,6.60877,0.3,0.2,1
0.935368,-0.353676,21.6,27.7,1.4,4,7,-0.382683,0.92388,39,-0.382683,0.92388,6.12323e-17,1,17,19,54,56,1020.5,1019.2,7,7,24.7,25.1,9.40573,9.94353,0.4,-1.3,1
0.941317,-0.337523,18.5,27.2,0,8,5.9,-0.382683,0.92388,30,6.12323e-17,1,6.12323e-17,1,11,13,52,48,1021.9,1020.5,7,7,24.7,24.7,11.759,10.5281,0,-1.4,0
0.946988,-0.32127,18.2,28.1,0,6.8,12.4,6.12323e-17,1,28,-0.382683,0.92388,6.12323e-17,1,11,13,48,51,1022.4,1021,2,7,25.6,26.6,10.9819,11.838,1,-1.4,0
0.952378,-0.304921,17.8,28.8,0,8.4,13.1,0.382683,0.92388,26,0.382683,0.92388,0.382683,0.92388,6,11,55,43,1020.9,1017.6,3,1,25.2,27.7,13.732,9.69449,2.5,-3.3,0
0.957485,-0.288482,19.8,29.5,0,5.6,12.8,0.707107,0.707107,30,0.92388,-0.382683,0.707107,0.707107,7,11,53,46,1016.8,1012.5,2,1,27,28.3,12.7432,10.41,1.3,-4.3,0
0.966848,-0.255353,23.6,30,0,4,9.8,6.12323e-17,1,28,0.92388,0.382683,0.707107,0.707107,9,11,51,45,1014,1012,7,7,27.9,29.1,13.163,11.088,1.2,-2,0
0.9711,-0.238673,22.4,31,0,8,12.3,0.707107,0.707107,31,0.92388,-0.382683,0.92388,0.382683,11,11,50,54,1013.1,1009.4,1,4,28.1,29.1,10.2733,11.4169,1,-3.7,0
0.975065,-0.221922,23.9,32.3,1.6,9.2,6.8,-0.707107,0.707107,41,-0.707107,-0.707107,-1,1.22465e-16,4,22,60,70,1013.1,1013.5,6,6,27.4,25.1,5.86674,8.46594,-2.3,0.4,1
0.97874,-0.205104,21.6,27.8,12.4,10.4,1.1,-0.92388,0.382683,31,-0.707107,0.707107,6.12323e-17,1,15,15,58,50,1017.8,1015.5,7,6,24.7,25.7,11.216,8.82919,1,-2.3,1
0.982126,-0.188227,20.5,29.6,0.2,8,8,0.92388,0.382683,22,0.707107,0.707107,0.707107,0.707107,6,9,61,53,1015.5,1011.2,7,2,25.7,28.1,10.495,8.09724,2.4,-4.3,0
0.98522,-0.171293,22.1,34.1,0,7,8.8,-0.382683,-0.92388,26,0.707107,-0.707107,0.707107,0.707107,6,11,55,57,1012.2,1008.6,3,7,29.5,31,9.53564,10.0082,1.5,-3.6,0
0.988023,-0.154309,22.1,31.5,0.6,7.4,7.2,-0.382683,0.92388,39,-0.92388,0.382683,6.12323e-17,1,11,22,59,58,1014.8,1014.2,7,7,28,27,8.98199,8.77424,-1,-0.6,0
0.990532,-0.137279,22,27.7,0,7.8,5.8,6.12323e-17,1,28,6.12323e-17,1,6.12323e-17,1,17,13,55,54,1018.2,1015.8,5,4,26.2,27.5,10.1528,9.76701,1.3,-2.4,0
0.992749,-0.120208,20,29.2,0,9.4,11.8,6.12323e-17,1,37,6.12323e-17,1,0.382683,0.92388,7,11,52,53,1017.4,1014.8,5,3,26.7,27.5,10.4486,10.686,0.8,-2.6,0
0.994671,-0.103102,20.6,27.5,0,8,0.1,0.382683,0.92388,24,-0.707107,0.707107,0.382683,0.92388,13,11,75,65,1016.7,1015.6,8,7,23.3,25,7.04769,4.68814,1.7,-1.1,0
0.996298,-0.0859648,18.5,29.3,6,4,9.6,0.382683,0.92388,31,6.12323e-17,1,6.12323e-17,1,13,15,55,69,1016.6,1014.5,4,7,27.1,25.3,6.1071,9.8325,-1.8,-2.1,1
0.99763,-0.0688024,18.9,28.9,1.4,6.6,12.2,0.382683,0.92388,28,0.382683,0.92388,0.382683,0.92388,11,13,58,57,1016.1,1013.9,4,3,27.1,27.8,9.3138,8.98867,0.7,-2.2,1
0.998667,-0.0516197,19,29.8,0.2,8,12.4,0.382683,0.92388,31,0.382683,0.92388,6.12323e-17,1,7,11,51,46,1015.3,1012.8,1,1,27.4,28.6,12.7713,11.0471,1.2,-2.5,0
0.999407,-0.0344216,21.2,30.8,0,9.6,12.6,0.382683,0.92388,28,0.92388,0.382683,0.707107,0.707107,7,11,60,53,1012.8,1008.5,3,1,27.6,29.3,10.5881,8.47851,1.7,-4.3,0
0.999852,-0.0172134,20.7,32.4,0,8.6,11.9,0.707107,0.707107,31,-1.83697e-16,-1,0.707107,0.707107,4,15,54,60,1008.4,1005.5,1,1,28.4,29.9,8.62377,10.2205,1.5,-2.9,0
1,6.43249e-16,24.5,33.9,0,8,13.1,0.707107,0.707107,31,1,0,0.707107,0.707107,6,15,58,57,1007,1003.4,3,1,30.6,31.9,9.59848,9.22371,1.3,-3.6,0
